OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nudbo;meddbo;mindbo;maxdbo;devdbo;latitude;longitude
416;86894500;2020;RS;FEPAM;Rio Taquari;1;5,000000000000000;1,000000000000000;1,000000000000000;1,000000000000000;0,000000000000000;-29,687132000000002;-51,970497999999999
417;64390001;2020;PR;Águas Paraná;Rio Laranjinha;1;6,000000000000000;2,333333000000000;2,000000000000000;3,000000000000000;0,516398000000000;-23,100000000000001;-50,450000000000003
418;GO8496I21;2020;GO;SEMARH;Informação não disponível;1;5,000000000000000;3,200000000000000;2,000000000000000;7,000000000000000;2,167948000000000;-17,987472000000000;-48,995556000000001
419;PRDPRD800;2020;BA;INGÁ;Rio Pardo;1;6,000000000000000;2,833333000000000;2,000000000000000;3,000000000000000;0,408248000000000;-15,662750000000001;-39,055944000000004
420;YTAI00900;2020;SP;CETESB;Córrego ITAIM;1;5,000000000000000;25,864000000000001;3,000000000000000;83,099999999999994;32,635356000000002;-23,781099999999999;-46,725299999999997
421;BG074;2020;MG;IGAM;Rio Santana (GD7);1;8,000000000000000;2,487500000000000;2,000000000000000;5,900000000000000;1,378858000000000;-20,699999999999999;-46,840000000000003
422;SLO001;2020;MT;SEMA;Rio São Lourenço;1;5,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-15,571569000000000;-55,163450000000005
423;SF025;2020;MG;IGAM;Rio São Francisco (SF);1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-16,370719999999999;-45,065419999999996
424;BV131;2020;MG;IGAM;Lagoa Central;2;4,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-19,629999999999999;-45,890000000000001
425;ACLA00500;2020;SP;CETESB;Reservatório Águas Claras;2;17,000000000000000;3,012353000000000;3,000000000000000;3,210000000000000;0,050932000000000;-23,397777999999999;-46,658332999999999
426;BP064;2020;MG;IGAM;Represa Várzea das Flores;2;4,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-18,109999999999999;-43,859999999999999
427;RONC02400;2020;SP;CETESB;Ribeirão das Onças (UGRHI 9);1;12,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-21,397500000000001;-47,864722000000000
428;SF022;2020;MG;IGAM;Rio Japoré;1;8,000000000000000;2,037500000000000;2,000000000000000;2,300000000000000;0,106066000000000;-14,660000000000000;-43,950000000000003
429;GO8494I30;2020;GO;SEMARH;RIO DOS BOIS;1;2,000000000000000;5,000000000000000;5,000000000000000;5,000000000000000;0,000000000000000;-16,979194000000000;-49,746805999999999
430;01RJ20JC0342;2020;RJ;INEA;Lagoa de Jacarepaguá;2;7,000000000000000;26,285713999999999;8,000000000000000;68,000000000000000;21,273726000000000;-22,976274999999998;-43,381347000000005
431;JE018;2020;MG;IGAM;Rio Setúbal;1;8,000000000000000;2,012500000000000;2,000000000000000;2,100000000000000;0,035355000000000;-16,975390000000001;-42,252579999999995
432;SORO02900;2020;SP;CETESB;Rio Sorocaba;1;10,000000000000000;2,900000000000000;2,000000000000000;5,000000000000000;1,100505000000000;-23,022777999999999;-47,819721999999999
433;MU006;2020;MG;IGAM;Rio Todos os Santos;1;7,000000000000000;2,242857000000000;2,000000000000000;3,700000000000000;0,642540000000000;-17,841419999999999;-41,687719999999999
434;RD008;2020;MG;IGAM;Rio do Carmo;1;4,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-20,399999999999999;-43,520000000000003
435;87377800;2020;RS;FEPAM;Rio dos Sinos;1;5,000000000000000;1,600000000000000;1,000000000000000;3,000000000000000;0,894427000000000;-29,691876000000001;-51,045000999999999
436;Paraíso do Tocantins – TO;2020;TO;BRK AMBIENTAL SANETINS;BN Pernada;2;7,000000000000000;6,871429000000000;1,700000000000000;30,899999999999999;10,683432000000000;-10,063200000000000;-48,559800000000003
437;64474900;2020;PR;Águas Paraná;Rio Iapó;1;6,000000000000000;2,166667000000000;2,000000000000000;3,000000000000000;0,408248000000000;-24,749700000000001;-50,088900000000002
438;BV083;2020;MG;IGAM;Rio das Velhas;1;8,000000000000000;7,762500000000000;2,400000000000000;23,000000000000000;6,735182000000000;-19,849019999999999;-43,865050000000004
439;00MS18FA2000;2020;MS;IMASUL;Córrego Fazendinha;1;5,000000000000000;3,400000000000000;2,000000000000000;8,000000000000000;2,607681000000000;-19,706232999999997;-51,130828000000001
440;65365800;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;2,500000000000000;2,000000000000000;3,000000000000000;0,547723000000000;-26,165277999999997;-51,227778000000001
441;76110000;2020;RS;FEPAM;Rio Toropi;1;4,000000000000000;1,250000000000000;1,000000000000000;2,000000000000000;0,500000000000000;-29,665761000000000;-54,472355000000000
442;42450600;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;2,237500000000000;1,400000000000000;4,100000000000000;0,846737000000000;-15,942921999999999;-47,363700999999999
443;87294000;2020;RS;FEPAM;Informação não disponível;1;5,000000000000000;1,400000000000000;1,000000000000000;3,000000000000000;0,894427000000000;-29,835000000000001;-51,366333000000004
444;ACA-09;2020;CE;COGERH;Rio Acaraú;1;22,000000000000000;8,253636000000000;2,000000000000000;28,120000000000001;7,127495000000000;-4,161108000000000;-40,440472000000000
445;COM-01;2020;CE;COGERH;Capitão Mor;2;4,000000000000000;9,345000000000001;5,710000000000000;12,840000000000000;2,937646000000000;-5,625411000000000;-40,000198000000005
446;MRRRSF700;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;2,833333000000000;2,000000000000000;3,000000000000000;0,408248000000000;-9,461583000000001;-40,553139000000002
447;SC-7756-R-15;2020;SC;SDE-SC;Rio Aragatingauba;1;4,000000000000000;4,000000000000000;4,000000000000000;4,000000000000000;0,000000000000000;-28,275950999999999;-48,882586000000003
448;SC-7756-R-28;2020;SC;SDE-SC;Rio Capivari;1;4,000000000000000;4,240000000000000;4,000000000000000;4,960000000000000;0,480000000000000;-27,866791000000003;-48,946617999999994
449;CXEI02550;2020;SP;CETESB;Rio da Cachoeirinha;1;7,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-20,703056000000000;-48,894167000000003
450;PTE023;2020;MG;IGAM;Córrego Rico;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-17,240310000000001;-46,866830000000000
451;00RJ12CA0140;2020;RJ;INEA;Rio Cação;1;5,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-22,872199999999999;-43,806496999999993
452;RD092;2020;MG;IGAM;Rio Preto (DO5);1;8,000000000000000;2,150000000000000;2,000000000000000;3,200000000000000;0,424264000000000;-19,507560000000002;-41,875419999999998
453;UR016;2020;MG;IGAM;Ribeirão Santo André;1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-16,467829999999999;-45,975389999999997
454;ANG-01;2020;CE;COGERH;Angicos;2;8,000000000000000;3,525000000000000;2,020000000000000;4,950000000000000;1,116909000000000;-3,636573000000000;-40,822158999999999
455;PARB02800;2020;SP;CETESB;Rio Paraíba do Sul;1;7,000000000000000;3,428571000000000;3,000000000000000;5,000000000000000;0,786796000000000;-22,595800000000001;-44,971100000000000
456;BEN1C005;2020;ES;IEMA;Rio Benevente;1;6,000000000000000;2,666667000000000;2,000000000000000;3,000000000000000;0,516398000000000;-20,636371999999998;-40,749417000000001
457;PB052;2020;MG;IGAM;Rio São Domingos (PN3);1;8,000000000000000;2,150000000000000;2,000000000000000;3,200000000000000;0,424264000000000;-19,324610000000000;-50,470859999999995
458;BS026;2020;MG;IGAM;Rio Preto (PS1);1;8,000000000000000;2,000000000000000;2,000000000000000;2,000000000000000;0,000000000000000;-22,261060000000001;-44,321830000000006
459;MAN1C001;2020;ES;IEMA;Rio Manguinhos;1;6,000000000000000;6,720000000000000;2,050000000000000;21,030000000000001;7,489817000000000;-20,204970999999997;-40,200110000000002
460;65019700;2020;PR;Águas Paraná;Rio Barigui;1;6,000000000000000;33,833333000000003;10,000000000000000;54,000000000000000;20,262445000000000;-25,613847000000000;-49,356898999999999
461;RCNSAP900;2020;BA;INGÁ;Rio Sauípe;1;7,000000000000000;3,428571000000000;3,000000000000000;6,000000000000000;1,133893000000000;-12,382500000000000;-37,912416999999998
462;IPIG03950;2020;SP;CETESB;Ribeirão Ipiranga;1;7,000000000000000;15,371428999999999;7,000000000000000;32,000000000000000;9,154546000000000;-23,518332999999998;-46,199444000000000
