OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuecoli;medecoli;minecoli;maxecoli;devecoli;latitude;longitude
1708;39540600;2020;PE;APAC;Rio Una;1;4,000000000000000;2952,500000000000000;180,000000000000000;11000,000000000000000;5366,509573270000146;-8,570135000000001;-35,833413000000000
1709;39540710;2020;PE;CPRH;Rio Panelas;1;4,000000000000000;1957,500000000000000;450,000000000000000;3300,000000000000000;1556,028598709999869;-8,618931000000000;-35,840411000000003
1710;39541800;2020;PE;APAC;Rio Panelas;1;4,000000000000000;84500,000000000000000;7000,000000000000000;160000,000000000000000;87195,183353209999041;-8,669423999999999;-35,715527000000002
1711;39570800;2020;PE;CPRH;Rio Inhumas;2;5,000000000000000;84,959999999999994;1,800000000000000;350,000000000000000;149,255847459999984;-8,990602000000001;-36,383047000000005
1712;39570900;2020;PE;APAC;Bacia Hidrográfica Mundaú;2;5,000000000000000;332,360000000000014;6,800000000000000;1600,000000000000000;708,668362490000050;-8,369444000000001;-40,540278000000001
1713;48177000;2020;PE;CPRH;Rio Terra Nova;2;5,000000000000000;2039,200000000000045;170,000000000000000;6586,000000000000000;2635,821162369999911;-8,227357000000000;-39,373947999999999
1714;48330000;2020;PE;CPRH;Rio das Garças;2;5,000000000000000;178,060000000000002;9,300000000000001;602,000000000000000;252,313630230000001;-8,541842000000001;-40,170853000000001
1715;48380000;2020;PE;CPRH;Riacho São José;2;4,000000000000000;144,000000000000000;23,000000000000000;350,000000000000000;144,122632970000012;-7,772781000000000;-40,376113000000004
1716;48398000;2020;PE;CPRH;Rio Brígida;2;4,000000000000000;70,500000000000000;23,000000000000000;110,000000000000000;41,428653530000005;-7,993147000000000;-39,565464999999996
1717;48408000;2020;PE;CPRH;Riacho Logradouro;2;4,000000000000000;113,250000000000000;23,000000000000000;220,000000000000000;81,089970609999995;-7,989888000000000;-39,768673000000000
1718;48410000;2020;PE;CPRH;Riacho Gravatá;2;4,000000000000000;240,199999999999989;1,800000000000000;740,000000000000000;340,646483420000038;-7,872843000000000;-39,936100000000003
1719;48438000;2020;PE;CPRH;Riacho São Pedro;2;4,000000000000000;434,500000000000000;10,000000000000000;1600,000000000000000;777,513343939999913;-7,979058000000000;-40,321756999999998
1720;48439000;2020;PE;CPRH;Riacho Tamboril;2;4,000000000000000;14,750000000000000;2,000000000000000;33,000000000000000;13,149778200000000;-7,896434000000000;-40,149169999999998
1721;48450100;2020;PE;CPRH;Riacho São Pedro;2;3,000000000000000;117,000000000000000;11,000000000000000;170,000000000000000;91,798692799999998;-8,229414999999999;-39,897137000000001
1722;48575000;2020;PE;APAC;Bacia Hidrográfica Terra Nova;2;5,000000000000000;178,300000000000011;4,000000000000000;540,000000000000000;246,488742139999999;-8,029760000000000;-39,060569999999998
1723;48802500;2020;PE;APAC;Bacia Hidrográfica Pajeú;2;5,000000000000000;462,800000000000011;11,000000000000000;1600,000000000000000;670,595034280000050;-7,477222000000000;-37,650278000000000
1724;48822000;2020;PE;APAC;Bacia Hidrográfica Pajeú;2;2,000000000000000;530,000000000000000;140,000000000000000;920,000000000000000;551,543289329999993;-7,775740000000001;-37,472099999999998
1725;48839000;2020;PE;CPRH;Rio Pajeú;2;5,000000000000000;353,800000000000011;4,000000000000000;1600,000000000000000;697,821037230000002;-7,999450000000000;-38,241870999999996
1726;48841500;2020;PE;CPRH;Riacho da Cachoeira;2;5,000000000000000;44,560000000000002;1,000000000000000;170,000000000000000;70,767704500000008;-7,973802000000000;-38,322251999999999
1727;48851000;2020;PE;CPRH;Rio Pajeú;2;5,000000000000000;758,200000000000045;1,000000000000000;1600,000000000000000;778,743346679999945;-8,207331999999999;-38,531877999999999
1728;48853000;2020;PE;CPRH;Riacho do Navio;2;5,000000000000000;338,399999999999977;1,000000000000000;1600,000000000000000;705,498263640000005;-8,448861000000001;-38,073595000000005
1729;49092000;2020;PE;CPRH;Riacho da Várzea Grande;2;4,000000000000000;163,000000000000000;13,000000000000000;430,000000000000000;190,800069880000024;-8,076357999999999;-37,598153000000003
1730;49140000;2020;PE;CPRH;Rio Moxotó;2;5,000000000000000;2986,400000000000091;49,000000000000000;9200,000000000000000;4161,185083600000326;-8,508666999999999;-37,705324000000005
1731;49369800;2020;PE;APAC;Bacia Hidrográfica Ipanema;2;5,000000000000000;34,799999999999997;11,000000000000000;49,000000000000000;16,130716039999999;-8,778333000000000;-40,546389000000005
1732;49371000;2020;PE;CPRH;Riacho Mororó;2;5,000000000000000;402,000000000000000;14,000000000000000;1600,000000000000000;684,787193220000063;-8,558269999999998;-36,987013000000005
1733;49384000;2020;PE;APAC;Bacia Hidrográfica Ipanema;2;5,000000000000000;721,159999999999968;7,800000000000000;1600,000000000000000;813,096874920000005;-7,644078000000000;-37,155110000000001
1734;64230500;2020;PR;Águas Paraná;RIO JAGUARICATU;1;6,000000000000000;1478,333333329999959;100,000000000000000;2600,000000000000000;1031,705707390000043;-24,112290000000002;-49,466517000000003
1735;64231000;2020;PR;Águas Paraná;Rio Itararé;1;6,000000000000000;5953,333333330000642;590,000000000000000;21000,000000000000000;8402,784459129999959;-24,033056000000002;-49,466667000000001
1736;64240000;2020;PR;ANA;Rio Capivari;1;6,000000000000000;3911,666666669999813;440,000000000000000;9000,000000000000000;3487,970278930000404;-24,250000000000000;-49,700000000000003
1737;64242000;2020;PR;Águas Paraná;Rio Jaguariaíva;1;6,000000000000000;3413,333333329999732;100,000000000000000;17000,000000000000000;6675,572384950000014;-23,966667000000001;-49,583055999999999
1738;64335500;2020;PR;IAP;RIO ALAMBARI;1;7,000000000000000;5345,571428569999625;79,000000000000000;17000,000000000000000;7635,914087549999749;-23,050556000000000;-50,061389000000005
1739;64360000;2020;PR;Águas Paraná;Rio das Cinzas;1;6,000000000000000;2493,333333329999732;330,000000000000000;6300,000000000000000;2119,977987309999662;-23,766700000000000;-49,950000000000003
1740;64362000;2020;PR;Águas Paraná;Rio das Cinzas;1;6,000000000000000;300,000000000000000;100,000000000000000;1300,000000000000000;489,897948559999975;-23,350000000000001;-50,149999999999999
1741;64365850;2020;PR;Águas Paraná;Rio Jacaré;1;5,000000000000000;1060,000000000000000;100,000000000000000;2100,000000000000000;964,598362009999960;-23,497199999999999;-49,886699999999998
1742;64369000;2020;PR;IAP;RIO JACARÉZINHO;1;6,000000000000000;182,833333330000016;49,000000000000000;350,000000000000000;118,166690169999995;-23,138125000000002;-50,203627000000004
1743;64371000;2020;PR;Águas Paraná;Rio das Cinzas;1;6,000000000000000;5825,000000000000000;100,000000000000000;34000,000000000000000;13803,506438579999667;-23,083055999999999;-50,283056000000002
1744;64380000;2020;PR;Águas Paraná;RIO LARANJINHA;1;6,000000000000000;3055,000000000000000;100,000000000000000;11000,000000000000000;4369,685343359999933;-23,850300000000001;-50,390999999999998
1745;64390001;2020;PR;Águas Paraná;Rio Laranjinha;1;6,000000000000000;196,666666669999984;100,000000000000000;450,000000000000000;154,488403020000021;-23,100000000000001;-50,450000000000003
1746;64430200;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;398,333333330000016;100,000000000000000;1200,000000000000000;415,567884549999974;-25,316943999999999;-49,982778000000003
1747;64439500;2020;PR;IAT;Rio Cará - Cará;1;2,000000000000000;5450,000000000000000;5300,000000000000000;5600,000000000000000;212,132034360000006;-23,050497000000000;-50,061348000000002
1748;64441020;2020;PR;Águas Paraná;Rio Imbituva;1;6,000000000000000;363,333333330000016;100,000000000000000;1100,000000000000000;404,211165940000001;-25,464167000000000;-50,532778000000000
1749;64442800;2020;PR;Águas Paraná;RIO LAJEADO;1;6,000000000000000;303,333333330000016;100,000000000000000;990,000000000000000;340,685583299999962;-25,199200000000001;-50,524200000000000
1750;64447000;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;308,333333330000016;100,000000000000000;890,000000000000000;315,684441599999957;-24,943888999999999;-50,390556000000004
1751;64447500;2020;PR;COPEL;Rio Tibagi;1;6,000000000000000;1340,000000000000000;100,000000000000000;4800,000000000000000;1910,570595400000002;-24,859999999999999;-50,289999999999999
1752;64449500;2020;PR;Águas Paraná;Rio Pitangui;2;6,000000000000000;11993,333333329999732;100,000000000000000;47000,000000000000000;19607,269740240000829;-24,959722000000003;-49,941110999999999
1753;64449570;2020;PR;Águas Paraná;JOTUBA;1;6,000000000000000;5411,666666669999358;100,000000000000000;31000,000000000000000;12540,166532649998771;-24,965277999999998;-49,979999999999997
1754;64453000;2020;PR;Águas Paraná;Rio Pitangui;1;6,000000000000000;3871,666666669999813;100,000000000000000;20000,000000000000000;7931,863379219999842;-24,829999999999998;-50,280000000000001
1755;64460000;2020;PR;Águas Paraná;Rio Capivari;1;6,000000000000000;626,666666670000041;100,000000000000000;2800,000000000000000;1070,657119089999924;-24,704999999999998;-50,493611000000001
1756;64465000;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;1001,666666670000041;100,000000000000000;3600,000000000000000;1457,675089540000045;-24,509443999999998;-50,409722000000002
1757;64477020;2020;PR;Águas Paraná;RIO PIRAÍ;1;6,000000000000000;1103,333333329999959;100,000000000000000;2100,000000000000000;836,771573769999918;-24,613332999999997;-49,971111000000001
1758;64482000;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;156,666666669999984;100,000000000000000;330,000000000000000;95,638207150000000;-24,359444000000000;-50,594999999999999
1759;64482800;2020;PR;Águas Paraná;IMBAUZINHO;1;6,000000000000000;806,666666670000041;100,000000000000000;2300,000000000000000;861,247157710000010;-24,312500000000000;-50,722222000000002
1760;64483950;2020;PR;Águas Paraná;BARRA GRANDE;1;2,000000000000000;700,000000000000000;100,000000000000000;1300,000000000000000;848,528137420000007;-24,170556000000001;-50,848610999999998
1761;64500000;2020;PR;Águas Paraná;Ribeirão do Tigre;1;2,000000000000000;210,000000000000000;210,000000000000000;210,000000000000000;0,000000000000000;-23,719443999999999;-50,775278000000000
1762;64501000;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-23,649999999999999;-50,883299999999998
1763;64501950;2020;PR;Águas Paraná;Rio São Jerônimo;1;6,000000000000000;40107,166666669996630;4,000000000000000;240000,000000000000000;97927,158591309998883;-23,550000000000001;-50,880000000000003
1764;64502000;2020;PR;Águas Paraná;Rio Taquara;1;6,000000000000000;176,666666669999984;100,000000000000000;450,000000000000000;140,949163409999983;-23,560556000000002;-51,030833000000001
1765;64504100;2020;PR;Águas Paraná;Rio Jataizinho;1;6,000000000000000;1446,666666670000041;350,000000000000000;3500,000000000000000;1260,185171579999860;-23,439167000000001;-50,824167000000003
1766;64504210;2020;PR;ANA;Rio Tibagi;1;6,000000000000000;118,333333329999988;100,000000000000000;210,000000000000000;44,907311950000000;-23,460000000000001;-50,950000000000003
1767;64504450;2020;PR;Águas Paraná;Rio Apertados;1;6,000000000000000;2156,666666669999813;920,000000000000000;3500,000000000000000;1061,652799490000007;-23,465277999999998;-51,309443999999999
1768;64504550;2020;PR;Águas Paraná;Rio Apertados;1;6,000000000000000;1953,166666670000041;9,000000000000000;9200,000000000000000;3595,258567429999857;-23,399999999999999;-51,009999999999998
1769;64504591;2020;PR;Águas Paraná;Ribeirão Cafezal;1;6,000000000000000;788,333333329999959;210,000000000000000;1600,000000000000000;644,373080340000001;-23,354443999999997;-51,196111000000002
1770;64504598;2020;PR;IAT;Ribeirão de Três Bocas;1;6,000000000000000;2170,000000000000000;330,000000000000000;7300,000000000000000;2752,148251820000041;-23,410650999999998;-51,178625000000004
1771;64506000;2020;PR;Águas Paraná;Rio Tibagi;1;6,000000000000000;6686,666666669999358;920,000000000000000;24000,000000000000000;8679,370176840000568;-23,311944000000000;-50,995277999999999
1772;64507100;2020;PR;Águas Paraná;Rio Jacutinga;1;6,000000000000000;1245,000000000000000;460,000000000000000;3100,000000000000000;1009,549404439999989;-23,250800000000002;-50,076400000000000
1773;64507150;2020;PR;IAT;Ribeirão Lindóia;2;2,000000000000000;18200,000000000000000;1400,000000000000000;35000,000000000000000;23758,787847869996767;-23,270800000000001;-51,149799999999999
1774;64507200;2020;PR;IAT;Ribeirão Lindóia;1;2,000000000000000;472000,000000000000000;24000,000000000000000;920000,000000000000000;633567,675943150068633;-23,249199999999998;-51,066299999999998
1775;64508020;2020;PR;Águas Paraná;Rio Congonhas;1;6,000000000000000;636,666666670000041;210,000000000000000;1400,000000000000000;538,206899500000077;-23,231700000000000;-50,732500000000002
1776;64508500;2020;PR;Águas Paraná;Rio Congonhas;1;6,000000000000000;1320,000000000000000;210,000000000000000;4300,000000000000000;1519,684177719999980;-23,283100000000001;-50,966700000000003
1777;64511000;2020;PR;IAP;RIO CONGONHAS;1;6,000000000000000;381,333333330000016;2,000000000000000;1600,000000000000000;630,899886410000022;-23,024747999999999;-50,885376000000001
1778;64515920;2020;PR;Águas Paraná;Rio Vermelho;1;6,000000000000000;568,333333329999959;100,000000000000000;1200,000000000000000;411,408150949999992;-22,940000000000001;-51,320000000000000
1779;64541000;2020;PR;Águas Paraná;Rib. Pirapo;1;6,000000000000000;6638,333333330000642;100,000000000000000;18000,000000000000000;6718,245058550000067;-23,325800000000001;-51,844999999999999
1780;64546900;2020;PR;ANA;Rio Bandeirantes do Norte;1;6,000000000000000;5528,333333330000642;100,000000000000000;15000,000000000000000;6542,594031929999801;-23,030000000000001;-51,750000000000000
1781;64550000;2020;PR;Águas Paraná;Rio Pirapó;1;6,000000000000000;8895,000000000000000;100,000000000000000;34000,000000000000000;14184,285318619999089;-22,856943999999999;-52,078056000000004
1782;64565500;2020;PR;ANA;Ribeirão do Diabo;1;6,000000000000000;1506,666666670000041;210,000000000000000;6400,000000000000000;2415,488908410000022;-22,723056000000000;-52,278610999999998
1783;64575003;2020;PR;Águas Paraná;Informação não disponível;1;6,000000000000000;19,000000000000000;2,000000000000000;100,000000000000000;39,713977390000004;-22,717500000000001;-53,180000000000000
1784;64619950;2020;PR;Águas Paraná;RIO IVAI;1;6,000000000000000;975,000000000000000;100,000000000000000;4400,000000000000000;1693,124330930000042;-25,232900000000001;-50,952599999999997
1785;64620000;2020;PR;Águas Paraná;Rio dos Patos;1;6,000000000000000;5533,333333330000642;1100,000000000000000;11000,000000000000000;3462,754202459999760;-25,641319000000003;-49,073042000000001
1786;64625000;2020;PR;Águas Paraná;Rio Ivaí;1;6,000000000000000;585,000000000000000;100,000000000000000;2400,000000000000000;922,035791060000065;-25,641319000000003;-49,073042000000001
1787;64634000;2020;PR;Águas Paraná;Rio Ernesto;1;6,000000000000000;595,000000000000000;100,000000000000000;1600,000000000000000;554,860342790000004;-24,766943999999999;-51,770000000000003
1788;64645000;2020;PR;ANA;Rio Ivaí;1;6,000000000000000;3150,000000000000000;100,000000000000000;17000,000000000000000;6808,156872460000159;-24,340000000000000;-51,420000000000002
1789;64647000;2020;PR;Águas Paraná;Rio Pindaúva;1;2,000000000000000;215,000000000000000;100,000000000000000;330,000000000000000;162,634559670000016;-24,260832999999998;-51,666944000000001
1790;64652000;2020;PR;ANA;Rio Alonzo;1;6,000000000000000;2618,333333329999732;100,000000000000000;15000,000000000000000;6066,334697880000022;-24,109999999999999;-51,479999999999997
1791;64655000;2020;PR;Águas Paraná;Rio Ivaí;1;6,000000000000000;818,333333329999959;100,000000000000000;4300,000000000000000;1706,228784969999879;-24,041699999999999;-51,622700000000002
1792;64655400;2020;PR;Águas Paraná;Rio Bom;1;6,000000000000000;616,666666670000041;100,000000000000000;2100,000000000000000;849,509662489999982;-23,870000000000001;-51,640000000000001
1793;64659000;2020;PR;Águas Paraná;Rio Corumbatai;1;6,000000000000000;205,000000000000000;100,000000000000000;730,000000000000000;257,196422989999974;-24,016700000000000;-51,950000000000003
1794;64660500;2020;PR;ANA;Rio Ivaí;1;6,000000000000000;136,666666669999984;100,000000000000000;320,000000000000000;89,814623900000001;-23,899999999999999;-51,950000000000003
1795;64671000;2020;PR;Águas Paraná;Rio Mourão;1;6,000000000000000;2016,666666670000041;100,000000000000000;11000,000000000000000;4407,455804279999938;-24,033056000000002;-52,266666999999998
1796;64671950;2020;PR;Águas Paraná;Rio do Campo;1;6,000000000000000;5118,333333330000642;100,000000000000000;22000,000000000000000;8417,245194639999681;-24,065300000000001;-52,416400000000003
1797;64673000;2020;PR;Águas Paraná;Rio Mourão;1;6,000000000000000;260,000000000000000;100,000000000000000;730,000000000000000;246,495436060000003;-23,828099999999999;-52,183100000000003
1798;64675002;2020;PR;Águas Paraná;Rio Ivaí;1;6,000000000000000;1285,000000000000000;100,000000000000000;7100,000000000000000;2849,096347970000352;-23,674722000000003;-52,117221999999998
1799;64682000;2020;PR;Águas Paraná;Rio dos Indios;1;6,000000000000000;5256,666666669999358;100,000000000000000;30000,000000000000000;12122,481044189999011;-25,622368999999999;-49,251573000000000
1800;64685000;2020;PR;Águas Paraná;Rio Ivaí;1;6,000000000000000;518,333333329999959;100,000000000000000;1400,000000000000000;513,591926209999997;-23,324444000000000;-52,665278000000001
1801;64691150;2020;PR;Águas Paraná;Rio das Antas;1;6,000000000000000;1001,666666670000041;100,000000000000000;2800,000000000000000;1319,551691549999987;-23,379999999999999;-53,229999999999997
1802;64693000;2020;PR;Águas Paraná;Rio Ivaí;1;6,000000000000000;388,333333330000016;100,000000000000000;1200,000000000000000;470,761793979999993;-23,199444000000000;-53,315556000000001
1803;64764000;2020;PR;ANA;Rio Piquiri;1;6,000000000000000;871,666666670000041;100,000000000000000;4400,000000000000000;1729,363081210000018;-24,980000000000000;-52,280000000000001
1804;64767000;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;2916,666666669999813;100,000000000000000;17000,000000000000000;6899,396108840000124;-25,622368999999999;-49,251573000000000
1805;64771500;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;300,000000000000000;100,000000000000000;590,000000000000000;229,956517630000008;-24,866099999999999;-52,762799999999999
1806;64773000;2020;PR;Águas Paraná;Informação não disponível;1;6,000000000000000;3181,666666669999813;100,000000000000000;16000,000000000000000;6319,716502080000282;-24,783056000000002;-52,233055999999998
1807;64776100;2020;PR;ANA;Rio Piquiri;1;6,000000000000000;178,333333330000016;100,000000000000000;570,000000000000000;191,876696519999996;-24,750000000000000;-52,880000000000003
1808;64785000;2020;PR;Águas Paraná;Rio Goio Bango ou Tricolor;1;6,000000000000000;250,000000000000000;100,000000000000000;440,000000000000000;118,152443899999994;-24,616700000000002;-52,933100000000003
1809;64790000;2020;PR;ANA;Rio Sapucaí;1;6,000000000000000;706,666666670000041;100,000000000000000;3300,000000000000000;1276,928606720000062;-24,629999999999999;-53,100000000000001
1810;64795000;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;156,666666669999984;100,000000000000000;330,000000000000000;95,638207150000000;-24,516700000000000;-53,166699999999999
1811;64799500;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;335,000000000000000;100,000000000000000;1400,000000000000000;523,593353660000048;-24,404199999999999;-53,157499999999999
1812;64802000;2020;PR;IAT;Ribeirão Água;1;6,000000000000000;663,333333329999959;320,000000000000000;1400,000000000000000;418,074953410000035;-24,153186999999999;-53,059731999999997
1813;64810000;2020;PR;Águas Paraná;GOIO ERE & FAROL;1;6,000000000000000;1600,000000000000000;100,000000000000000;6100,000000000000000;2367,910471280000365;-23,916667000000000;-53,133056000000003
1814;64815000;2020;PR;Águas Paraná;GOIO ERE & FAROL;1;6,000000000000000;1850,000000000000000;100,000000000000000;9000,000000000000000;3514,973684109999795;-24,133056000000000;-53,316667000000002
1815;64820000;2020;PR;Águas Paraná;RIO PIQUIRI;1;6,000000000000000;303,333333330000016;100,000000000000000;1100,000000000000000;393,988155489999997;-24,199999999999999;-53,333300000000001
1816;64830000;2020;PR;Águas Paraná;Rio Piquiri;1;6,000000000000000;100,000000000000000;100,000000000000000;100,000000000000000;0,000000000000000;-24,188056000000000;-53,746110999999999
1817;64831500;2020;PR;ANA;Rio São Camilo;1;6,000000000000000;331,666666670000041;100,000000000000000;730,000000000000000;264,228436520000002;-24,303222000000002;-53,899527000000006
1818;64833000;2020;PR;Águas Paraná;Rio Xambrê;1;6,000000000000000;712,500000000000000;45,000000000000000;2800,000000000000000;1039,498677249999901;-23,971388999999999;-53,750000000000000
1819;64843000;2020;PR;Águas Paraná;Rio Paraná;1;6,000000000000000;2058,333333329999732;330,000000000000000;9200,000000000000000;3517,313842499999737;-24,066667000000002;-54,250000000000000
1820;64849000;2020;PR;Águas Paraná;Arroio Guaçu;1;6,000000000000000;525,000000000000000;100,000000000000000;1600,000000000000000;595,474600630000054;-24,390000000000001;-54,140000000000001
1821;64863520;2020;PR;Águas Paraná;Rio Toledo;1;6,000000000000000;11466,666666670000268;2400,000000000000000;16000,000000000000000;7023,009801119999793;-24,754722000000001;-53,774166999999998
1822;64875501;2020;PR;IAP;RIO SÃO FRANCISCO VERDADEIRO;1;6,000000000000000;755,000000000000000;110,000000000000000;1300,000000000000000;488,866034819999982;-24,743400000000001;-54,096600000000002
1823;64897500;2020;PR;Águas Paraná;Rio Alegria;1;6,000000000000000;5950,000000000000000;1200,000000000000000;27000,000000000000000;10350,024154560000170;-25,290800000000001;-54,079700000000003
1824;64898100;2020;PR;IAP;RIO DAS FLORES;1;6,000000000000000;565,500000000000000;93,000000000000000;940,000000000000000;348,283648769999957;-25,135897000000000;-54,312204999999999
1825;64925100;2020;PR;Águas Paraná;Rio Paraná;1;6,000000000000000;4785,000000000000000;190,000000000000000;16000,000000000000000;6463,307976569999482;-25,550000000000001;-54,583100000000002
1826;65001000;2020;PR;Águas Paraná;Rio Pequeno;1;6,000000000000000;119516,666666670003906;2500,000000000000000;370000,000000000000000;137475,240194979996886;-25,371306000000001;-49,086081999999998
1827;65001500;2020;PR;IAT;Rio Iraí;1;2,000000000000000;155,000000000000000;100,000000000000000;210,000000000000000;77,781745930000000;-25,425288000000002;-49,106564999999996
1828;65003950;2020;PR;Águas Paraná;Rio Iraí;1;6,000000000000000;2018,333333329999959;100,000000000000000;8100,000000000000000;3027,609067670000059;-25,440946999999998;-49,118486000000004
1829;65004995;2020;PR;Águas Paraná;Rio Piraquara;1;6,000000000000000;156751,666666670003906;100,000000000000000;490000,000000000000000;242970,600724999996601;-25,450585000000000;-49,121353999999997
1830;65006040;2020;PR;Águas Paraná;Rio Palmital;1;6,000000000000000;8466,666666670000268;210,000000000000000;30000,000000000000000;11595,495102270000643;-25,321998000000001;-49,162216000000001
1831;65006075;2020;PR;Águas Paraná;Rio Iraí;1;6,000000000000000;110500,000000000000000;29000,000000000000000;300000,000000000000000;105543,829758070001844;-25,454003000000000;-49,171541000000005
1832;65007046;2020;PR;Águas Paraná;Rio Atuba;1;5,000000000000000;205760,000000000000000;110,000000000000000;490000,000000000000000;260201,172268689988414;-25,446818000000000;-49,197908999999996
1833;65009000;2020;PR;Águas Paraná;Rio Iguacu;1;6,000000000000000;220906,666666670003906;100,000000000000000;600000,000000000000000;243773,088479160011047;-25,483440999999999;-49,189417999999996
1834;65010000;2020;PR;Águas Paraná;Rio Pequeno;1;6,000000000000000;3300,166666669999813;1,000000000000000;14000,000000000000000;5403,065811800000120;-25,519196000000001;-49,146845999999996
1835;65015400;2020;PR;Águas Paraná;Rio Miringuava Mirim;1;6,000000000000000;3923,333333329999732;110,000000000000000;9300,000000000000000;3833,424926440000036;-25,589333000000000;-49,228639000000001
1836;65017006;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;78833,333333329996094;18000,000000000000000;250000,000000000000000;89125,566851869996754;-25,599166000000000;-49,260987000000000
1837;65017035;2020;PR;Águas Paraná;Rio Despique;1;6,000000000000000;2793,333333329999732;100,000000000000000;12000,000000000000000;4746,795410239999910;-25,645643000000003;-49,257664999999996
1838;65019400;2020;PR;Águas Paraná;Rio Mauricio;1;6,000000000000000;1466,666666670000041;100,000000000000000;6300,000000000000000;2394,206897210000079;-25,720667000000002;-49,317361000000005
1839;65019700;2020;PR;Águas Paraná;Rio Barigui;1;6,000000000000000;1182333,333333329996094;74000,000000000000000;3000000,000000000000000;1247317,388104030163959;-25,613847000000000;-49,356898999999999
1840;65019980;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;65166,666666669996630;34000,000000000000000;170000,000000000000000;52124,530373579997104;-25,600459000000001;-49,398047000000005
1841;65020995;2020;PR;Águas Paraná;Rio Passauna;1;6,000000000000000;1245,000000000000000;330,000000000000000;3300,000000000000000;1058,239103419999992;-25,346171999999999;-49,340893999999999
1842;65021770;2020;PR;Águas Paraná;Rio Cachoeirinha;1;6,000000000000000;4755,000000000000000;320,000000000000000;25000,000000000000000;9931,531100489999517;-25,416983999999999;-49,384916000000004
1843;65021800;2020;PR;Águas Paraná;Rio Passaúna;1;6,000000000000000;6421,666666669999358;570,000000000000000;16000,000000000000000;6651,524386690000028;-25,426305000000003;-49,387782999999999
1844;65023000;2020;PR;Águas Paraná;Rio Passauna;1;2,000000000000000;12550,000000000000000;8100,000000000000000;17000,000000000000000;6293,250352559999556;-25,533003000000001;-49,393561000000005
1845;65024000;2020;PR;Águas Paraná;Rio Passauna;1;6,000000000000000;16755,000000000000000;100,000000000000000;44000,000000000000000;19451,214615029999550;-25,574497000000001;-49,429927000000006
1846;65025000;2020;PR;Águas Paraná;Rio Iguacu;1;6,000000000000000;15665,000000000000000;690,000000000000000;63000,000000000000000;24230,281673969999247;-25,600360999999999;-49,513556000000001
1847;65027000;2020;PR;Águas Paraná;Rio Verde;1;6,000000000000000;8251,666666670000268;100,000000000000000;27000,000000000000000;10387,628057769999941;-25,579943999999998;-49,583167000000003
1848;65028000;2020;PR;Águas Paraná;Rio Iguacu;1;6,000000000000000;2833,333333329999732;100,000000000000000;13000,000000000000000;5012,734450040000411;-25,587232999999998;-49,631898999999997
1849;65034000;2020;PR;Águas Paraná;Rio dos Papagaios;1;6,000000000000000;136,666666669999984;100,000000000000000;210,000000000000000;56,803755740000000;-25,460000000000001;-49,770000000000003
1850;65035000;2020;PR;Águas Paraná;Rio Iguacu;1;6,000000000000000;4666,666666669999358;100,000000000000000;9500,000000000000000;4700,921895399999812;-25,548056000000003;-49,889611000000002
1851;65060000;2020;PR;Águas Paraná;Rio Iguaçu;1;6,000000000000000;1966,666666670000041;0,000000000000000;9500,000000000000000;3706,586929599999621;-25,875556000000000;-50,389444000000005
1852;65090000;2020;PR;Águas Paraná;Rio Negro;1;6,000000000000000;3540,000000000000000;100,000000000000000;15000,000000000000000;5757,315346580000551;-26,154722000000000;-49,380555999999999
1853;65093000;2020;PR;Águas Paraná;RIO NEGRINHO;1;6,000000000000000;11278,333333329999732;320,000000000000000;45000,000000000000000;17121,390617199998815;-26,225000000000001;-49,518332999999998
1854;65094500;2020;PR;Águas Paraná;Rio Preto;1;6,000000000000000;561,666666670000041;100,000000000000000;1700,000000000000000;595,967001320000008;-25,377580000000002;-49,119778000000004
1855;65095000;2020;PR;Águas Paraná;Rio Negro;1;6,000000000000000;4190,000000000000000;100,000000000000000;12000,000000000000000;5136,496860700000070;-26,226614000000001;-49,583686999999998
1856;65135000;2020;PR;Águas Paraná;Rio da Várzea;1;6,000000000000000;1098,333333329999959;100,000000000000000;5600,000000000000000;2214,049833829999898;-25,934443999999999;-49,393056000000001
1857;65136550;2020;PR;Águas Paraná;Rio da Varzea;1;6,000000000000000;3610,000000000000000;100,000000000000000;19000,000000000000000;7543,794801029999689;-25,864200000000000;-49,512799999999999
1858;65155000;2020;PR;Águas Paraná;Rio da Várzea;1;6,000000000000000;1146,666666670000041;210,000000000000000;3000,000000000000000;1360,656704190000028;-25,945556000000000;-49,791389000000002
1859;65175000;2020;PR;Águas Paraná;Rio Negro;1;6,000000000000000;176,666666669999984;100,000000000000000;450,000000000000000;140,949163409999983;-26,091388999999999;-50,333888999999999
