OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuod;medod;minod;maxod;devod;latitude;longitude
617;VZB-01;2020;CE;COGERH;Várzea do Boi;2;2,000000000000000;4,415000000000000;3,170000000000000;5,660000000000000;1,760696000000000;-5,868434000000001;-40,262760000000000
618;VZV-01;2020;CE;COGERH;Várzea da Volta;2;7,000000000000000;6,541429000000000;4,880000000000000;7,970000000000000;1,176300000000000;-3,503448000000000;-40,614601000000000
619;20000900;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,431250000000000;6,800000000000000;7,900000000000000;0,377943000000000;-15,498994000000001;-47,653179000000002
620;20000950;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,502500000000000;6,800000000000000;8,050000000000001;0,425802000000000;-15,528191000000000;-47,742052999999999
621;20001050;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,111250000000000;6,350000000000000;7,850000000000000;0,463201000000000;-15,523187000000000;-47,815939999999998
622;20001130;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,215000000000000;6,600000000000000;7,870000000000000;0,429219000000000;-15,604025000000000;-47,880108000000000
623;20001200;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,247500000000000;6,400000000000000;7,600000000000000;0,389386000000000;-15,500966000000000;-47,854281999999998
624;20001300;2020;DF;ADASA;SALINAS;1;8,000000000000000;7,328749999999999;6,400000000000000;7,710000000000000;0,456898000000000;-15,454167000000000;-47,981667000000002
625;20001400;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,402500000000000;6,800000000000000;8,100000000000000;0,450864000000000;-15,503366000000000;-48,057076000000002
626;20008000;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,172500000000000;6,700000000000000;7,730000000000000;0,311895000000000;-15,498190000000001;-48,140679999999996
627;42450050;2020;DF;ADASA;RIBEIRÃO SANTA RITA;1;8,000000000000000;7,157500000000000;6,800000000000000;7,640000000000000;0,337924000000000;-15,583611000000001;-47,340833000000003
628;42450300;2020;DF;ADASA;RIBEIRÃO JACARÉ;1;8,000000000000000;7,208750000000000;6,500000000000000;7,800000000000000;0,415879000000000;-15,641288999999999;-47,356324999999998
629;42450330;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;6,902500000000000;6,100000000000000;7,300000000000000;0,359434000000000;-15,710967000000000;-47,318979999999996
630;42450360;2020;DF;ADASA;Rio Preto;1;8,000000000000000;6,990000000000000;6,000000000000000;7,470000000000000;0,576591000000000;-15,837357000000001;-47,368981999999995
631;42450370;2020;DF;ADASA;Informação não disponível;2;8,000000000000000;7,490000000000000;6,950000000000000;7,900000000000000;0,310713000000000;-15,772635000000001;-47,398986999999998
632;42450380;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,206250000000000;6,180000000000000;7,800000000000000;0,539363000000000;-15,819861000000001;-47,394261999999998
633;42450390;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,247500000000000;6,800000000000000;7,550000000000000;0,264778000000000;-15,781249000000001;-47,449541000000004
634;42450510;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,388750000000000;6,900000000000000;7,730000000000000;0,274769000000000;-15,845967000000000;-47,385368000000000
635;42450600;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,072500000000000;6,050000000000000;7,750000000000000;0,598850000000000;-15,942921999999999;-47,363700999999999
636;42450710;2020;DF;ADASA;Rio Jardim;1;8,000000000000000;7,220000000000000;6,800000000000000;7,800000000000000;0,384596000000000;-15,805140000000000;-47,560936999999996
637;42450720;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,263750000000000;6,300000000000000;7,890000000000000;0,455128000000000;-15,827918000000000;-47,560375000000001
638;42450730;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,256250000000000;6,500000000000000;7,660000000000000;0,351890000000000;-15,828190999999999;-47,523989000000000
639;42450740;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,086250000000000;6,050000000000000;7,650000000000000;0,633988000000000;-15,859859000000000;-47,475648999999997
640;42450760;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,208750000000000;6,800000000000000;7,700000000000000;0,338882000000000;-15,903749000000001;-47,485379999999999
641;42450770;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,156250000000000;6,000000000000000;8,000000000000000;0,564926000000000;-15,947640999999999;-47,445931000000002
642;42450900;2020;DF;ADASA;RIBEIRÃO JARDIM DF-100;1;8,000000000000000;7,196250000000000;6,780000000000000;7,850000000000000;0,335684000000000;-15,973889000000000;-47,398611000000002
643;42454000;2020;DF;ADASA;São Bernardo;1;8,000000000000000;7,387500000000000;6,900000000000000;7,800000000000000;0,330314000000000;-16,035799999999998;-47,414999999999999
644;60019000;2020;DF;ADASA;Rio Samambaia;1;8,000000000000000;7,057500000000000;6,180000000000000;7,680000000000000;0,553992000000000;-16,041575999999999;-47,596313000000002
645;60435000;2020;DF;ADASA;ALTO RIO DESCOBERTO;1;8,000000000000000;7,137500000000000;6,090000000000000;7,800000000000000;0,614160000000000;-15,710000000000001;-48,229999999999997
646;60435170;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;7,453750000000000;6,200000000000000;9,470000000000001;0,951839000000000;-15,720000000000001;-48,210000000000001
647;60435200;2020;DF;ADASA;RIBEIRÃO RODEADOR;1;8,000000000000000;7,383750000000000;6,200000000000000;7,950000000000000;0,593848000000000;-15,740000000000000;-48,170000000000002
648;60435405;2020;DF;ADASA;RIBEIRÃO DAS PEDRAS;1;8,000000000000000;7,308750000000000;6,400000000000000;7,870000000000000;0,449871000000000;-15,754721999999999;-48,168333000000004
649;60435450;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;7,206250000000000;6,770000000000000;7,790000000000000;0,287846000000000;-15,740000000000000;-48,211665999999994
650;60435460;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;7,286250000000000;7,090000000000000;7,810000000000000;0,224940000000000;-15,746111000000001;-48,184165999999998
651;60435470;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;7,317500000000000;6,200000000000000;8,100000000000000;0,549331000000000;-15,768333000000000;-48,212222000000004
652;60435480;2020;DF;ADASA;BARRAGEM DO DESCOBERTO;2;8,000000000000000;7,231250000000000;6,070000000000000;7,810000000000000;0,556890000000000;-15,767222000000000;-48,220555000000004
653;60435500;2020;DF;ADASA;DESCOBERTO BARRAGEM;2;8,000000000000000;7,542500000000000;7,070000000000000;8,119999999999999;0,354028000000000;-15,778325000000001;-48,231549999999999
654;60436145;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,041250000000000;6,050000000000000;7,500000000000000;0,458458000000000;-15,852912999999999;-48,094847000000001
655;60436185;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;6,867500000000000;5,850000000000000;7,980000000000000;0,767012000000000;-15,926807999999999;-48,259014999999998
656;60436186;2020;DF;ADASA;MÉDIO RIO DESCOBERTO;1;8,000000000000000;7,065000000000000;6,000000000000000;7,850000000000000;0,653955000000000;-15,931216000000001;-48,258887999999999
657;60436195;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;10,111250000000000;6,500000000000000;29,649999999999999;7,912602000000001;-15,943750000000000;-48,247905000000003
658;60436300;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;6,468750000000000;5,800000000000000;7,080000000000000;0,431292000000000;-16,008194000000000;-48,272075000000001
659;60436400;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,331250000000000;6,050000000000000;7,900000000000000;0,637191000000000;-16,053198000000002;-48,245408999999995
660;60443830;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,066250000000000;6,100000000000000;7,800000000000000;0,641381000000000;-16,035691999999997;-48,138173999999999
661;60443975;2020;DF;ADASA;RIBEIRÃO SANTA MARIA;1;8,000000000000000;7,141250000000000;6,050000000000000;7,800000000000000;0,565924000000000;-16,052222000000000;-48,020833000000003
662;60444035;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,142500000000000;6,680000000000000;7,750000000000000;0,385292000000000;-16,045970000000001;-48,082622000000001
663;60450000;2020;DF;ADASA;CÓRREGO DO VALO;1;8,000000000000000;6,286250000000000;6,000000000000000;6,800000000000000;0,298326000000000;-15,764150999999998;-48,007659999999994
664;60455000;2020;DF;ADASA;CÓRREGO DO VALO;1;8,000000000000000;5,927500000000000;5,400000000000000;6,300000000000000;0,315674000000000;-15,769806000000001;-48,006855000000002
665;60468000;2020;DF;ADASA;CÓRREGO DO VALO;1;8,000000000000000;5,925000000000000;5,400000000000000;6,540000000000000;0,438699000000000;-15,785809000000000;-48,003581000000004
666;60471185;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,051250000000000;6,290000000000000;7,820000000000000;0,572175000000000;-15,668749999999999;-47,671495999999998
667;60473000;2020;DF;ADASA;PIPIRIPAU - FRINOCAP - DF 230;1;8,000000000000000;7,181249999999999;6,300000000000000;7,900000000000000;0,553958000000000;-15,657432999999999;-47,624641000000004
668;60474300;2020;DF;ADASA;RIBEIRÃO SOBRADINHO;1;8,000000000000000;7,175000000000000;6,400000000000000;7,770000000000000;0,432864000000000;-15,733611000000000;-47,676110999999999
669;60476155;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;6,915000000000000;6,100000000000000;7,590000000000000;0,489606000000000;-15,809580000000000;-47,700662000000001
670;60476170;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,107500000000000;6,370000000000000;7,700000000000000;0,391289000000000;-15,818750000000000;-47,704831999999996
671;60477100;2020;DF;ADASA;BARRAGEM SANTA MARIA;2;8,000000000000000;7,767500000000000;6,310000000000000;8,609999999999999;0,814121000000000;-15,669280000000001;-47,953351999999995
672;60477380;2020;DF;ADASA;RIBEIRÃO TORTO;1;8,000000000000000;6,682500000000000;5,900000000000000;7,770000000000000;0,743251000000000;-15,721980000000000;-47,867979999999996
673;60477590;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,618750000000000;7,020000000000000;8,260000000000000;0,468994000000000;-15,747500000000000;-47,823611000000000
674;60477610;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,256250000000000;6,270000000000000;8,150000000000000;0,604978000000000;-15,742773999999999;-47,831899000000000
675;60477630;2020;DF;ADASA;RIBEIRÃO BANANAL;1;8,000000000000000;7,031250000000000;6,140000000000000;7,890000000000000;0,604777000000000;-15,727163000000001;-47,907450000000004
676;60477640;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,228750000000000;6,340000000000000;7,990000000000000;0,491454000000000;-15,730554999999999;-47,890555000000006
677;60477660;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,661250000000000;6,700000000000000;8,840000000000000;0,682358000000000;-15,750276999999999;-47,867776999999997
678;60477670;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,526250000000000;6,490000000000000;9,029999999999999;0,723897000000000;-15,778611000000001;-47,856110999999999
679;60477700;2020;DF;ADASA;CÓRREGO VICENTE PIRES;1;8,000000000000000;6,811250000000000;6,100000000000000;7,400000000000000;0,432350000000000;-15,807777000000000;-48,006665999999996
680;60478200;2020;DF;ADASA;RIACHO FUNDO;1;8,000000000000000;6,666250000000000;5,860000000000000;7,400000000000000;0,506894000000000;-15,864400000000000;-47,956899999999997
681;60478477;2020;DF;ADASA;RIBEIRÃO MARIA PEREIRA;1;8,000000000000000;7,157500000000000;6,200000000000000;7,900000000000000;0,531460000000000;-16,053332999999999;-47,840555999999999
682;60478481;2020;DF;ADASA;CÓRREGO SAIA VELHA;1;8,000000000000000;7,217500000000000;6,250000000000000;7,950000000000000;0,589085000000000;-16,049722000000003;-47,937778000000002
683;60478485;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,153750000000000;6,300000000000000;7,660000000000000;0,532432000000000;-15,940692000000000;-47,944282999999999
684;60478520;2020;DF;ADASA;RIBEIRÃO DO GAMA;1;8,000000000000000;7,267500000000000;6,400000000000000;8,100000000000000;0,592350000000000;-15,858385999999999;-47,090800000000002
685;60478530;2020;DF;ADASA;BAÍA DO RIBEIRÃO GAMA;2;8,000000000000000;7,435000000000000;6,310000000000000;8,460000000000001;0,634553000000000;-15,840000000000000;-47,859721999999998
686;60478650;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,372500000000000;5,980000000000000;8,220000000000001;0,692733000000000;-15,839444000000000;-47,898333000000001
687;60478700;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,690000000000000;6,280000000000000;8,560000000000000;0,719027000000000;-15,823055000000000;-47,877776999999995
688;60478750;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,590000000000000;6,480000000000000;8,880000000000001;0,722990000000000;-15,823611000000001;-47,829444000000002
689;60478800;2020;DF;ADASA;LAGO PARANOÁ;2;8,000000000000000;7,813750000000000;7,290000000000000;8,840000000000000;0,585417000000000;-15,795555000000000;-47,813333000000000
690;60479230;2020;DF;ADASA;BARRAGEM LAGO PARANOÁ;2;8,000000000000000;7,700000000000000;6,840000000000000;8,160000000000000;0,441620000000000;-15,797297000000000;-47,784172000000005
691;60480310;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,111250000000000;6,100000000000000;7,840000000000000;0,700804000000000;-15,875415000000000;-47,722889000000002
692;60480550;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;6,923750000000000;6,100000000000000;7,870000000000000;0,726969000000000;-15,892638000000000;-47,722887000000000
693;60491000;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,288750000000000;6,200000000000000;7,970000000000000;0,534213000000000;-16,035695000000000;-47,685381999999997
694;60492000;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,322500000000000;6,300000000000000;7,900000000000000;0,601682000000000;-16,050970999999997;-47,744270000000000
695;60492200;2020;DF;ADASA;Informação não disponível;1;8,000000000000000;7,352500000000000;6,100000000000000;7,980000000000000;0,620455000000000;-16,046988000000002;-47,679881999999999
696;ARI1C001;2020;ES;IEMA;Rio Aribiri;1;5,000000000000000;1,384000000000000;0,660000000000000;2,200000000000000;0,674744000000000;-20,350762000000000;-40,337536999999998
697;BEN1C005;2020;ES;IEMA;Rio Benevente;1;6,000000000000000;8,480000000000000;8,100000000000000;9,109999999999999;0,413231000000000;-20,636371999999998;-40,749417000000001
698;BEN1C010;2020;ES;IEMA;Rio Benevente;1;6,000000000000000;7,811667000000000;7,300000000000000;8,640000000000001;0,476337000000000;-20,686661999999998;-40,678505000000001
699;BUB1C001;2020;ES;IEMA;Rio Bubu;1;5,000000000000000;8,102000000000000;7,200000000000000;8,910000000000000;0,754632000000000;-20,280839999999998;-40,424123000000002
700;BUB1C010;2020;ES;IEMA;Rio Bubu;1;5,000000000000000;4,546000000000000;2,900000000000000;6,610000000000000;1,560891000000000;-20,283284999999999;-40,396503000000003
701;BUB2C005;2020;ES;IEMA;Córrego Areinha;1;5,000000000000000;4,508000000000000;3,400000000000000;5,400000000000000;0,718589000000000;-20,275783000000001;-40,417125999999996
702;CAP1L006;2020;ES;IEMA;Lagoa de Carapebus;2;6,000000000000000;11,073333000000000;6,290000000000000;13,890000000000001;3,296887000000000;-20,228863000000000;-40,210104999999999
703;FOR1C001;2020;ES;IEMA;Rio Formate;1;6,000000000000000;7,000000000000000;6,440000000000000;7,650000000000000;0,426427000000000;-20,338315999999999;-40,429620000000000
704;FOR1C008;2020;ES;IEMA;Rio Formate;1;6,000000000000000;5,013333000000000;3,300000000000000;7,680000000000000;1,743808000000000;-20,348583000000001;-40,411944000000005
705;FOR1C010;2020;ES;IEMA;Rio Formate;1;6,000000000000000;4,245000000000000;2,600000000000000;6,840000000000000;1,619960000000000;-20,353205000000003;-40,408424000000004
706;FOR1C012;2020;ES;IEMA;Rio Formate;1;6,000000000000000;4,373333000000001;2,400000000000000;6,260000000000000;1,606022000000000;-20,370957000000001;-40,405041000000004
707;FOR1C015;2020;ES;IEMA;Rio Formate;1;6,000000000000000;4,833333000000001;3,550000000000000;6,570000000000000;1,121261000000000;-20,398982000000000;-40,370848000000002
708;ITA1C005;2020;ES;AGERH;Rio Itaúnas;1;5,000000000000000;7,582000000000000;6,700000000000000;8,330000000000000;0,634287000000000;-18,265174999999999;-40,034469000000001
709;ITA1C010;2020;ES;IEMA;Rio Itaúnas;1;5,000000000000000;3,696000000000000;2,460000000000000;4,900000000000000;1,008578000000000;-18,311677999999997;-39,955030999999998
710;ITA1C015;2020;ES;IEMA;Rio Itaúnas;1;5,000000000000000;2,742000000000000;0,530000000000000;4,160000000000000;1,538350000000000;-18,432953000000001;-39,710419000000002
711;ITA1C016;2020;ES;IEMA;Informação não disponível;1;5,000000000000000;3,050000000000000;0,550000000000000;5,600000000000000;1,901644000000000;-18,435611000000002;-39,709222000000004
712;ITA1C017;2020;ES;IEMA;Informação não disponível;1;5,000000000000000;3,384000000000000;0,860000000000000;6,000000000000000;1,901704000000000;-18,436722000000000;-39,709582999999995
713;ITB1C010;2020;ES;IEMA;Rio Itabapoana;1;5,000000000000000;8,138000000000000;7,300000000000000;9,320000000000000;0,853563000000000;-21,206025000000000;-41,462920999999994
714;ITB1C015;2020;ES;IEMA;Rio Itabapoana;1;5,000000000000000;8,023999999999999;7,100000000000000;9,330000000000000;0,967590000000000;-21,222092000000000;-41,308799000000000
715;ITB1E005;2020;ES;IEMA;Rio Itabapoana;1;5,000000000000000;8,130000000000001;7,330000000000000;8,740000000000000;0,640391000000000;-21,122781999999997;-41,678955999999999
716;ITG1C002;2020;ES;IEMA;Rio Itanguá;1;5,000000000000000;2,540000000000000;1,180000000000000;4,210000000000000;1,369361000000000;-20,320969000000002;-40,379075999999998
717;ITP1C030;2020;ES;IEMA;Rio Itapemirim;1;6,000000000000000;8,029999999999999;7,730000000000000;8,570000000000000;0,295229000000000;-20,759443000000001;-41,268706000000002
718;ITP1C035;2020;ES;IEMA;Rio Itapemirim;1;6,000000000000000;8,013332999999999;7,690000000000000;8,460000000000001;0,259820000000000;-20,798836000000001;-41,136081000000004
719;ITP1C050;2020;ES;IEMA;Rio Itapemirim;1;6,000000000000000;6,566667000000000;3,860000000000000;7,640000000000000;1,384004000000000;-20,918368999999998;-41,074914000000000
720;ITP1C055;2020;ES;AGERH;Rio Itapemirim;1;6,000000000000000;6,328333000000001;5,210000000000000;7,600000000000000;0,796478000000000;-21,012222000000001;-40,838282999999997
721;ITP1D045;2020;ES;IEMA;Rio Itapemirim;1;6,000000000000000;7,851667000000000;7,300000000000000;8,460000000000001;0,414025000000000;-20,863770000000002;-41,098381000000003
722;ITP2C040;2020;ES;IEMA;Rio Itapemirim;1;6,000000000000000;7,650000000000000;6,760000000000000;8,240000000000000;0,577235000000000;-20,698712000000000;-41,172816000000005
723;ITP2C060;2020;ES;IEMA;Rio Muqui;1;6,000000000000000;6,408333000000000;2,860000000000000;8,010000000000000;1,899173000000000;-20,998750999999999;-40,939114000000004
724;JAB1C005;2020;ES;IEMA;Rio Jabuti;1;6,000000000000000;7,438333000000000;6,400000000000000;7,950000000000000;0,630695000000000;-20,642791000000003;-40,562837000000002
725;JAB1C015;2020;ES;IEMA;Rio Jabuti;1;6,000000000000000;7,420000000000000;6,300000000000000;8,410000000000000;0,751878000000000;-20,645692000000000;-40,540478000000000
726;JAB2E010;2020;ES;AGERH;Rio Jabuti;1;6,000000000000000;7,905000000000000;6,700000000000000;8,619999999999999;0,831186000000000;-20,637083000000001;-40,543139000000004
727;JAC2C001;2020;ES;IEMA;Rio Jacaraípe;1;6,000000000000000;5,303333000000000;2,180000000000000;10,010000000000000;2,728602000000000;-20,154660999999997;-40,188665000000000
728;JAC2C005;2020;ES;IEMA;Rio Jacaraípe;1;6,000000000000000;8,116667000000000;3,570000000000000;14,080000000000000;3,441422000000000;-20,148894000000002;-40,199728999999998
729;JUC1E025;2020;ES;IEMA;Rio Jucu;1;6,000000000000000;7,755000000000000;7,100000000000000;8,600000000000000;0,594433000000000;-20,432082999999999;-40,458917000000000
730;JUC2C001;2020;ES;IEMA;Rio Jucu;1;6,000000000000000;8,263332999999999;7,700000000000000;8,859999999999999;0,432789000000000;-20,316227999999999;-40,656787999999999
731;JUC2C005;2020;ES;IEMA;Rio Jucu;1;6,000000000000000;8,435000000000000;8,100000000000000;9,080000000000000;0,373724000000000;-20,411535000000001;-40,681769000000003
732;JUC2C008;2020;ES;IEMA;Rio Jucu;1;6,000000000000000;8,205000000000000;7,800000000000000;8,830000000000000;0,363029000000000;-20,407298999999998;-40,671347000000004
733;JUC2C009;2020;ES;AGERH;Rio Jucu - Braço Sul;1;6,000000000000000;8,388332999999999;8,000000000000000;8,940000000000000;0,343069000000000;-20,390943999999998;-40,577389000000004
734;JUC2C015;2020;ES;AGERH;Rio Jucu - Braço Norte;1;6,000000000000000;7,896667000000000;7,570000000000000;8,859999999999999;0,479444000000000;-20,365461000000000;-41,061399999999999
735;JUC2E010;2020;ES;IEMA;Rio Jucu;1;6,000000000000000;8,646666999999999;8,199999999999999;9,190000000000000;0,375588000000000;-20,375702999999998;-40,559899999999999
736;LGD1L001;2020;ES;IEMA;Lagoa Guanandi;2;5,000000000000000;6,052000000000000;4,520000000000000;7,200000000000000;1,025900000000000;-20,925896999999999;-40,818027000000001
737;LGD1L002;2020;ES;IEMA;Lagoa Guanandi;2;5,000000000000000;7,274000000000000;6,870000000000000;7,860000000000000;0,381680000000000;-20,925819999999998;-40,825178999999999
738;LJA1L020;2020;ES;IEMA;Lagoa Jacuném;2;6,000000000000000;10,928333000000000;9,130000000000001;12,250000000000000;1,153420000000000;-20,167465000000000;-40,220146000000000
739;LJU1L001;2020;ES;IEMA;Lagoa Juara;2;6,000000000000000;6,311667000000000;3,100000000000000;10,100000000000000;2,952581000000000;-20,130544000000000;-40,215525999999997
740;MAN1C001;2020;ES;IEMA;Rio Manguinhos;1;6,000000000000000;2,653333000000000;1,840000000000000;3,130000000000000;0,445586000000000;-20,204970999999997;-40,200110000000002
741;MAR1C010;2020;ES;IEMA;Rio Marinho;1;5,000000000000000;2,708000000000000;1,970000000000000;4,270000000000000;0,943064000000000;-20,354439999999997;-40,358508999999998
742;MAR1C020;2020;ES;IEMA;Rio Marinho;1;5,000000000000000;2,128000000000000;1,830000000000000;2,620000000000000;0,354782000000000;-20,338960999999998;-40,354244999999999
743;PRQ1C005;2020;ES;IEMA;Rio Piraquê-Açu;1;5,000000000000000;8,198000000000000;7,600000000000000;8,609999999999999;0,503557000000000;-19,765635000000000;-40,390220999999997
744;PRQ1C010;2020;ES;IEMA;Rio Piraquê-Açu;1;5,000000000000000;4,812000000000000;3,200000000000000;8,190000000000000;1,946168000000000;-19,764080000000000;-40,369220999999996
745;RBND001;2020;ES;AGERH;Rio José Pedro;1;6,000000000000000;8,238333000000001;7,700000000000000;8,820000000000000;0,394178000000000;-20,269055999999999;-41,778824999999998
746;RDC1C005;2020;ES;IEMA;Rio Doce;1;6,000000000000000;7,453333000000001;6,160000000000000;8,310000000000000;0,876577000000000;-19,505170000000000;-41,013911999999998
747;RDC1C045;2020;ES;AGERH;Rio Santa Maria do Doce;1;6,000000000000000;7,205000000000000;6,100000000000000;8,410000000000000;0,828269000000000;-19,592697000000001;-40,624915999999999
748;RDC2C007;2020;ES;IEMA;Rio Guandu;1;6,000000000000000;8,116667000000000;7,000000000000000;8,840000000000000;0,652278000000000;-19,512108000000001;-41,007405999999996
749;RDC2C012;2020;ES;IEMA;Rio Santa Joana;1;5,000000000000000;8,106000000000000;7,700000000000000;8,680000000000000;0,481020000000000;-19,537418000000002;-40,712561999999998
750;RDC2C017;2020;ES;IEMA;Informação não disponível;1;5,000000000000000;7,304000000000000;5,330000000000000;8,609999999999999;1,218946000000000;-19,506691999999997;-40,611611000000003
751;RDC2C035;2020;ES;AGERH;Rio São Jõao Grande;1;5,000000000000000;7,018000000000000;4,560000000000000;8,070000000000000;1,461889000000000;-19,470800000000001;-40,772799999999997
752;RDC2C040;2020;ES;AGERH;Rio Liberdade;1;5,000000000000000;4,344000000000000;3,700000000000000;5,430000000000000;0,714794000000000;-19,484777000000001;-40,531178000000004
753;RJPE001;2020;ES;AGERH;Rio Braço Norte Direito;1;6,000000000000000;8,250000000000000;7,500000000000000;8,850000000000000;0,446049000000000;-20,419314000000000;-41,037838999999998
754;RMA2C001;2020;ES;IEMA;Rio Timbuí;1;5,000000000000000;8,516000000000000;7,600000000000000;9,449999999999999;0,682664000000000;-19,932046000000000;-40,630392000000001
755;RMA2C005;2020;ES;IEMA;Rio Timbuí;1;5,000000000000000;3,874000000000000;2,500000000000000;6,300000000000000;1,455362000000000;-19,932644000000000;-40,587277000000000
756;RMA2C010;2020;ES;IEMA;Rio Reis Magos;1;5,000000000000000;7,682000000000000;6,900000000000000;8,670000000000000;0,715591000000000;-19,934069000000001;-40,415053000000000
757;RMA2D015;2020;ES;IEMA;Rio Fundão;1;5,000000000000000;5,436000000000000;3,520000000000000;8,010000000000000;1,872333000000000;-19,942432000000000;-40,405681999999999
758;RNS1C005;2020;ES;IEMA;Rio Novo;1;5,000000000000000;7,748000000000000;7,100000000000000;8,869999999999999;0,686273000000000;-20,889952000000001;-40,899903999999999
759;RNS1C010;2020;ES;IEMA;Rio Novo;1;5,000000000000000;8,362000000000000;7,800000000000000;8,830000000000000;0,389448000000000;-20,853059000000002;-40,939056000000001
760;RNS1C015;2020;ES;AGERH;Rio Novo;1;6,000000000000000;7,938333000000000;6,900000000000000;8,840000000000000;0,665174000000000;-20,704691999999998;-41,018739000000004
761;RPM2C015;2020;ES;IEMA;Rio Piúma;1;5,000000000000000;5,570000000000000;4,730000000000000;6,420000000000000;0,777271000000000;-20,840774999999997;-40,745041999999998
762;RSJ1C001;2020;ES;AGERH;Rio São José;1;6,000000000000000;7,205000000000000;6,350000000000000;8,050000000000001;0,599558000000000;-18,986908000000000;-40,760086000000001
763;RSJ1C002;2020;ES;AGERH;Rio São José;1;6,000000000000000;6,780000000000000;5,980000000000000;7,320000000000000;0,453740000000000;-19,043983000000001;-40,540919000000002
764;RSJ1C003;2020;ES;IEMA;Rio São José;1;6,000000000000000;6,523333000000000;2,910000000000000;7,870000000000000;1,799430000000000;-19,056508000000001;-40,520744000000001
765;RSJ2C004;2020;ES;AGERH;Rio São José;1;4,000000000000000;6,437500000000000;5,850000000000000;7,300000000000000;0,660019000000000;-19,401800000000001;-40,070799999999998
766;SMT1D020;2020;ES;IEMA;Rio São Mateus;1;5,000000000000000;5,250000000000000;4,750000000000000;5,900000000000000;0,473022000000000;-18,709171999999999;-39,877781999999996
767;SMT1D025;2020;ES;IEMA;Rio São Mateus;1;5,000000000000000;4,790000000000000;4,040000000000000;5,640000000000000;0,657951000000000;-18,711676000000001;-39,854170000000003
768;SMT2C010;2020;ES;AGERH;Rio São Mateus;1;5,000000000000000;8,180000000000000;7,530000000000000;8,619999999999999;0,440170000000000;-18,701056000000001;-40,235610999999999
769;SMT2C015;2020;ES;IEMA;Rio São Mateus;1;5,000000000000000;8,020000000000000;7,290000000000000;8,619999999999999;0,536796000000000;-18,574008000000003;-40,277177999999999
770;SMT2D005;2020;ES;IEMA;Rio São Mateus;1;5,000000000000000;6,992000000000000;5,860000000000000;7,730000000000000;0,734010000000000;-18,726392999999998;-40,335556000000004
771;SMV1C001;2020;ES;IEMA;Rio Santa Maria da Vitória;1;6,000000000000000;7,956666999999999;7,500000000000000;8,779999999999999;0,434081000000000;-20,051842000000001;-40,764208000000004
772;SMV1C003;2020;ES;IEMA;Rio Santa Maria da Vitória;1;6,000000000000000;6,425000000000000;4,900000000000000;7,510000000000000;1,127027000000000;-20,038108999999999;-40,729681999999997
