OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nuturb;medturb;minturb;maxturb;devturb;latitude;longitude
401;RCNSUB160;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;8,085713999999999;4,100000000000000;15,300000000000001;3,908720000000000;-12,432221999999999;-38,800556000000000
402;RCNSUB300;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;35,514286000000006;6,300000000000000;78,000000000000000;27,487053000000000;-12,516388999999998;-38,740499999999997
403;RCNSUB550;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;41,542856999999998;7,800000000000000;84,000000000000000;29,453174999999998;-12,539417000000000;-38,727111000000001
404;RCNSUM200;2020;BA;INEMA;Subaúma;1;3,000000000000000;7,433333000000000;6,000000000000000;8,300000000000001;1,250333000000000;-11,960278000000001;-38,372778000000004
405;RCNSUM600;2020;BA;INGÁ;Rio Subaúma;1;6,000000000000000;22,649999999999999;14,500000000000000;34,500000000000000;7,324138000000000;-11,950694000000000;-38,092333000000004
406;RCNSUM800;2020;BA;INGÁ;Rio Subaúma;1;7,000000000000000;18,957143000000002;12,000000000000000;29,000000000000000;5,564428000000000;-12,201638999999998;-37,949610999999997
407;RCNSUM900;2020;BA;INGÁ;Rio Subaúma;1;7,000000000000000;15,857143000000001;3,800000000000000;50,000000000000000;15,720884000000000;-12,202388999999998;-37,874861000000003
408;RCNTRP400;2020;BA;INGÁ;Rio Traripe;1;7,000000000000000;86,071428999999995;4,500000000000000;310,000000000000000;104,692990999999992;-12,551909999999999;-38,679549999999999
409;RCSACR700;2020;BA;INEMA;Acaraí;1;7,000000000000000;4,742857000000000;2,500000000000000;6,500000000000000;1,442055000000000;-13,972000000000000;-39,137139999999995
410;RCSALM300;2020;BA;INGÁ;Rio Almada;1;7,000000000000000;24,142857000000003;9,100000000000000;70,000000000000000;21,583625000000001;-13,686722000000000;-39,478193999999995
411;RCSALM950;2020;BA;INEMA;das Almas;1;7,000000000000000;7,228571000000001;2,200000000000000;19,800000000000001;6,488634999999999;-13,599000000000000;-39,111939999999997
412;RCSBAI300;2020;BA;INEMA;Baiano II;1;7,000000000000000;14,114286000000000;3,000000000000000;44,600000000000001;16,222251000000000;-14,148806000000000;-39,094582999999993
413;RCSCMG700;2020;BA;INEMA;Camurugi;1;7,000000000000000;8,142856999999999;4,200000000000000;12,300000000000001;2,866971000000000;-13,529999999999999;-39,111630000000005
414;RCSCTT700;2020;BA;INEMA;Fonte Catita;1;7,000000000000000;7,671429000000000;1,000000000000000;35,299999999999997;12,406276999999999;-12,996944000000001;-38,657778000000000
415;RCSDON100;2020;BA;INGÁ;Rio da Dona;1;7,000000000000000;8,142856999999999;5,100000000000000;16,300000000000001;4,108064000000000;-13,058332999999999;-39,280278000000003
416;RCSDON800;2020;BA;INGÁ;Rio da Dona;1;7,000000000000000;9,014286000000000;3,400000000000000;11,100000000000000;2,734611000000000;-13,126222000000000;-39,003500000000003
417;RCSETV800;2020;BA;INEMA;da Estiva;1;7,000000000000000;9,471428999999999;2,800000000000000;21,199999999999999;7,847657000000000;-13,092499999999999;-38,755000000000003
418;RCSIGP950;2020;BA;INEMA;Igrapiúna;1;7,000000000000000;8,442857000000000;4,600000000000000;17,300000000000001;4,605741999999999;-13,821999999999999;-39,142139999999998
419;RCSJGP200;2020;BA;INGÁ;Rio Jaguaripe;1;7,000000000000000;16,899999999999999;2,200000000000000;33,000000000000000;11,410228999999999;-13,005028000000001;-39,107693999999995
420;RCSJGP300;2020;BA;INGÁ;Rio Jaguaripe;1;7,000000000000000;15,285714000000000;2,800000000000000;45,000000000000000;14,197937000000001;-13,033111000000000;-39,017499999999998
421;RCSJGP320;2020;BA;INEMA;Jequitinhonha;2;7,000000000000000;18,285713999999999;7,100000000000000;47,000000000000000;13,364309000000000;-13,034167000000000;-39,003333000000005
422;RCSJQM400;2020;BA;INEMA;Jequiriça Mirim;1;6,000000000000000;12,116667000000000;4,000000000000000;25,399999999999999;7,938367000000000;-13,052680000000001;-39,604639999999996
423;RCSJQR200;2020;BA;INEMA;Jequiriçá;1;2,000000000000000;5,750000000000000;4,000000000000000;7,500000000000000;2,474874000000000;-13,284250000000000;-39,827110000000005
424;RCSJQR400;2020;BA;INGÁ;Rio Jequiriçá;1;6,000000000000000;9,516667000000000;6,400000000000000;13,000000000000000;2,879873000000000;-13,173611000000001;-39,039166999999999
425;RCSJQR500;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;11,500000000000000;2,300000000000000;39,799999999999997;13,010892999999999;-13,184250000000000;-39,423639000000001
426;RCSJQR600;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;14,199999999999999;3,000000000000000;41,799999999999997;13,585776999999998;-13,173806000000001;-39,318333000000003
427;RCSJQR800;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;83,357143000000008;4,800000000000000;540,000000000000000;201,368285000000014;-13,241667000000000;-39,039166999999999
428;RCSMAR900;2020;BA;INEMA;Mariana;2;7,000000000000000;5,185714000000000;3,100000000000000;13,000000000000000;3,491623000000000;-13,784000000000001;-39,172310000000003
429;RCSPRT100;2020;BA;INGÁ;Rio Preto;1;6,000000000000000;108,049999999999997;12,199999999999999;267,000000000000000;114,716585999999992;-13,557660000000000;-39,863520000000001
430;RCSPRT400;2020;BA;INGÁ;Rio Preto;1;7,000000000000000;23,357143000000001;7,500000000000000;73,500000000000000;23,848191000000000;-13,606583000000001;-39,491222000000000
431;RCSSRP600;2020;BA;INEMA;Sarapuí;1;7,000000000000000;9,642856999999999;6,600000000000000;14,600000000000000;3,068581000000000;-13,436999999999999;-39,101140000000001
432;RCSUNA300;2020;BA;INGÁ;Rio Una;1;7,000000000000000;8,128571000000001;6,000000000000000;11,000000000000000;1,661038000000000;-13,365221999999999;-39,080249999999999
433;RDCRDC800;2020;BA;INEMA;Barragem Pedra do Cavalo / Rio Jacuipe;2;5,000000000000000;19,780000000000001;5,200000000000000;57,000000000000000;21,222441000000000;-18,279000000000000;-39,707944000000005
434;REAFBC300;2020;BA;INEMA;Riacho Fonte Branca;1;7,000000000000000;29,171429000000000;5,200000000000000;59,899999999999999;21,636136000000000;-11,478999999999999;-37,941800000000001
435;REAMAR800;2020;BA;INEMA;Marcanaí;1;6,000000000000000;12,416667000000000;6,000000000000000;30,500000000000000;9,506717000000000;-11,653611000000001;-37,546111000000003
436;REAREA300;2020;BA;INGÁ;Real;1;4,000000000000000;39,049999999999997;21,899999999999999;84,000000000000000;30,048016999999998;-11,192694000000001;-38,003722000000003
437;REAREA500;2020;BA;INGÁ;Real;1;7,000000000000000;23,714286000000001;3,000000000000000;55,000000000000000;17,961480000000002;-11,563833000000001;-37,567528000000003
438;SALSAL200;2020;BA;INGÁ;Rio Salitre;1;6,000000000000000;39,066667000000002;14,000000000000000;125,000000000000000;42,836137000000001;-10,976417000000000;-41,087139000000001
439;SALSAL450;2020;BA;INEMA;Salitre;1;4,000000000000000;7,975000000000000;4,300000000000000;13,100000000000000;3,690867000000000;-10,010278000000000;-40,695278000000002
440;SALSAL600;2020;BA;INGÁ;Rio Salitre;1;6,000000000000000;7,666666999999999;4,700000000000000;13,400000000000000;2,989760000000000;-9,561980000000000;-40,653679999999994
441;SOBBVC001;2020;BA;INEMA;Vereda do Calumbi;1;6,000000000000000;45,950000000000003;7,600000000000000;93,500000000000000;32,995559999999998;-9,644000000000000;-43,055279999999996
442;SOBLCA001;2020;BA;INEMA;Riacho Tanque Real;1;5,000000000000000;43,619999999999997;9,300000000000001;87,099999999999994;31,093519999999998;-9,513000000000000;-43,010219999999997
443;SOBRSF630;2020;BA;INEMA;São Francisco;1;6,000000000000000;28,833333000000000;7,200000000000000;74,000000000000000;23,707691999999998;-10,071000000000000;-42,429440000000000
444;SOBRSF640;2020;BA;INEMA;São Francisco;1;6,000000000000000;8,550000000000001;3,700000000000000;23,899999999999999;7,643232000000000;-9,179000000000000;-40,995830000000005
445;SOBRSF650;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;5,550000000000000;1,600000000000000;10,800000000000001;3,530864000000000;-9,427472000000000;-40,819222000000003
446;SOBSOB500;2020;BA;INEMA;Lago Sobradinho;2;6,000000000000000;2,850000000000000;1,400000000000000;6,100000000000000;1,671825000000000;-9,453306000000001;-40,843806000000001
447;SOBTQR001;2020;BA;INEMA;Vereda da Quixabá;1;5,000000000000000;298,899999999999977;72,500000000000000;726,000000000000000;254,638076000000012;-9,561000000000000;-42,030830000000002
448;TARBMI001;2020;BA;INEMA;Barragem Rio Minuim (Batoque);2;4,000000000000000;47,850000000000001;7,200000000000000;94,900000000000006;36,257642999999995;-9,762000000000000;-38,036389999999997
449;VGDVPQ200;2020;BA;INEMA;Verde Pequeno;1;2,000000000000000;1025,000000000000000;120,000000000000000;1930,000000000000000;1279,863274000000047;-14,845969999999999;-42,758890000000001
450;VJRBCR400;2020;BA;INEMA;Barragem mirorós;2;6,000000000000000;107,716667000000001;39,799999999999997;299,000000000000000;104,943154000000007;-11,686999999999999;-41,464720000000000
451;VJRJRE800;2020;BA;INGÁ;Rio Jacaré;1;4,000000000000000;16,625000000000000;8,500000000000000;22,500000000000000;6,468063000000000;-10,904306000000000;-41,568221999999999
452;VJRMIR003;2020;BA;INEMA;Riacho do Brejinho;1;4,000000000000000;3,775000000000000;1,500000000000000;8,400000000000000;3,194135000000000;-11,458000000000000;-42,348330000000004
453;VJRVRD500;2020;BA;INGÁ;Rio Verde;1;4,000000000000000;2,475000000000000;1,400000000000000;4,900000000000000;1,635797000000000;-11,126306000000001;-42,363139000000004
454;VJRVRD600;2020;BA;INGÁ;Rio Verde;1;5,000000000000000;3,600000000000000;1,500000000000000;6,400000000000000;1,831666000000000;-11,044722000000000;-42,344555999999997
455;VJRVRD650;2020;BA;INGÁ;Rio Verde;1;2,000000000000000;30,300000000000001;17,500000000000000;43,100000000000001;18,101934000000000;-10,984778000000000;-42,343444000000005
456;VZBAAD001;2020;BA;INEMA;Açude de Adustina;2;5,000000000000000;9,940000000000000;4,200000000000000;15,500000000000000;4,815392000000000;-10,570000000000000;-38,076110999999997
457;VZBBGP001;2020;BA;INEMA;Vaza-Barris;1;5,000000000000000;23,940000000000001;7,100000000000000;86,400000000000006;34,951008999999999;-10,275000000000000;-38,054779999999994
458;VZBVZB150;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;6,140000000000000;1,700000000000000;21,000000000000000;8,384987000000001;-9,882138999999999;-39,037889000000000
459;VZBVZB400;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;7,820000000000000;2,600000000000000;21,399999999999999;7,790507000000000;-10,093861000000000;-38,360999999999997
460;VZBVZB700;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;272,519999999999982;1,300000000000000;1300,000000000000000;574,874992000000020;-10,451111000000001;-37,918750000000003
461;VZBVZB900;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;156,840000000000003;1,700000000000000;700,000000000000000;304,883597000000009;-10,587500000000000;-37,869999999999997
462;ACA-04;2020;CE;COGERH;Rio Acaraú;1;5,000000000000000;19,606000000000002;1,560000000000000;62,700000000000003;25,761521000000002;-3,257485000000000;-40,138828000000004
463;ACA-06;2020;CE;COGERH;Rio Acaraú;1;4,000000000000000;17,870000000000001;2,140000000000000;58,899999999999999;27,476523000000000;-3,476352000000000;-40,226027999999999
464;ACA-09;2020;CE;COGERH;Rio Acaraú;1;22,000000000000000;4,136364000000000;0,740000000000000;31,000000000000000;7,614406000000000;-4,161108000000000;-40,440472000000000
465;ACA-09;2020;CE;COGERH;Rio Acaraú;1;22,000000000000000;4,136364000000000;0,740000000000000;31,000000000000000;7,614406000000000;-4,161108000000000;-40,440472000000000
466;ACA-12;2020;CE;COGERH;Rio Acaraú;1;5,000000000000000;11,284000000000001;1,810000000000000;35,299999999999997;14,213761999999999;-3,123365000000000;-40,132041999999998
467;ACA-14;2020;CE;COGERH;Rio Acaraú;1;2,000000000000000;22,355000000000000;4,210000000000000;40,500000000000000;25,660905000000003;-3,054279000000000;-40,132041999999998
468;ACM-06;2020;CE;COGERH;Acaraú Mirim;2;8,000000000000000;9,526249999999999;2,320000000000000;27,699999999999999;7,931719000000000;-3,506145000000000;-40,280762000000003
469;ADB-01;2020;CE;COGERH;Adauto Bezerra;2;5,000000000000000;6,654000000000000;4,320000000000000;8,140000000000001;1,538727000000000;-6,037675000000000;-38,448119999999996
470;AMA-01;2020;CE;COGERH;Amanary;2;8,000000000000000;6,293750000000000;4,200000000000000;9,960000000000001;2,547890000000000;-4,013770000000000;-38,883080000000000
471;ANG-01;2020;CE;COGERH;Angicos;2;8,000000000000000;9,066250000000000;3,050000000000000;17,399999999999999;4,825415000000000;-3,636573000000000;-40,822158999999999
472;ARA-01;2020;CE;COGERH;Araras;2;8,000000000000000;3,365000000000000;1,720000000000000;6,300000000000000;1,706299000000000;-4,211457000000000;-40,452850000000005
473;ARC-10;2020;CE;COGERH;Aracoiaba;2;18,000000000000000;11,761111000000001;2,330000000000000;18,520000000000000;3,990409000000000;-4,402394000000000;-38,699058999999998
474;ARN-02;2020;CE;COGERH;Arneiroz II;2;8,000000000000000;27,177499999999998;9,619999999999999;45,600000000000001;15,324455000000000;-6,264640000000000;-40,227748999999996
475;ARR-02;2020;CE;COGERH;Arrebita;2;7,000000000000000;6,320000000000000;2,030000000000000;12,800000000000001;3,706818000000000;-3,848102000000000;-40,270302000000001
476;ATA-01;2020;CE;COGERH;Atalho;2;8,000000000000000;8,628750000000000;2,460000000000000;13,650000000000000;4,725531000000000;-7,643218000000000;-38,893970000000003
477;AYS-01;2020;CE;COGERH;Ayres de Sousa;2;8,000000000000000;7,298750000000000;3,910000000000000;13,400000000000000;2,938403000000000;-3,780373000000000;-40,500019000000002
478;BAN-01;2020;CE;COGERH;Banabuiú;2;8,000000000000000;3,517500000000000;1,410000000000000;6,250000000000000;1,748883000000000;-5,330636000000000;-38,925758000000002
479;BAT-01;2020;CE;COGERH;Batente;2;8,000000000000000;7,071250000000000;3,480000000000000;10,750000000000000;2,381701000000000;-4,651335000000000;-38,492049999999999
480;BAV-01;2020;CE;COGERH;Barra Velha;2;6,000000000000000;49,728332999999999;8,880000000000001;137,000000000000000;52,304179999999995;-5,321126000000000;-40,323470999999998
481;BBA-01;2020;CE;COGERH;Barragem do Batalhão;2;6,000000000000000;12,666667000000000;5,820000000000000;37,600000000000001;12,294909000000001;-5,195828000000001;-40,657539000000000
482;BEN-01;2020;CE;COGERH;Benguê;2;8,000000000000000;19,513750000000002;5,050000000000000;70,500000000000000;21,245609999999999;-6,596319000000000;-40,140830999999999
483;BON-01;2020;CE;COGERH;Bonito;2;7,000000000000000;11,045714000000000;1,940000000000000;35,000000000000000;11,556949000000001;-4,337687000000000;-40,629822000000004
484;CAC-01;2020;CE;COGERH;Cachoeira;2;4,000000000000000;2,010000000000000;0,730000000000000;4,030000000000000;1,426861000000000;-6,991521000000001;-39,018490000000000
485;CAL-01;2020;CE;COGERH;Caldeirões;2;8,000000000000000;29,508750000000003;8,570000000000000;56,000000000000000;20,006585999999999;-6,531485999999999;-39,919651000000002
486;CAN-01;2020;CE;COGERH;Rio Canindé;1;3,000000000000000;22,463332999999999;11,190000000000000;43,200000000000003;17,981269000000001;-3,799961000000000;-39,263538000000004
487;CAN-02;2020;CE;COGERH;Canoas;2;11,000000000000000;25,751818000000000;1,650000000000000;127,000000000000000;43,604870999999996;-6,946808000000000;-39,939239999999998
488;CAS-11;2020;CE;COGERH;Castro;2;3,000000000000000;5,506666999999999;4,670000000000000;6,000000000000000;0,728446000000000;-4,566441999999999;-38,932380999999999
489;CAT-02;2020;CE;COGERH;Catucinzenta;2;8,000000000000000;15,108750000000001;4,860000000000000;29,399999999999999;7,767234000000000;-4,023595000000000;-38,439510000000006
490;CAU-01;2020;CE;COGERH;Cauhipe;2;7,000000000000000;11,650000000000000;1,960000000000000;43,020000000000003;14,049680000000000;-3,742681000000000;-38,865859999999998
491;CAX-01;2020;CE;COGERH;Caxitoré;2;8,000000000000000;3,776250000000000;2,130000000000000;5,320000000000000;1,148327000000000;-3,745142000000000;-39,357170000000004
492;CED-01;2020;CE;COGERH;Cedro;2;6,000000000000000;28,416667000000000;14,300000000000001;62,399999999999999;18,045544000000000;-4,976473000000000;-39,064510000000006
493;CIP-10;2020;CE;COGERH;Cipoada;2;8,000000000000000;8,161250000000001;5,340000000000000;12,100000000000000;2,299133000000000;-5,264137000000000;-38,648460000000000
494;CMN-01;2020;CE;COGERH;Carmina;2;8,000000000000000;9,957500000000000;4,450000000000000;20,199999999999999;5,567558000000000;-4,666316999999999;-40,201019000000002
495;CNF-05;2020;CE;COGERH;Canafístula;2;8,000000000000000;7,348750000000000;3,960000000000000;11,600000000000000;2,536890000000000;-5,870053000000000;-38,320819999999998
496;COL-01;2020;CE;COGERH;Colina;2;8,000000000000000;9,442500000000001;5,480000000000000;17,129999999999999;3,688650000000000;-5,839500000000000;-40,715302000000001
497;COM-01;2020;CE;COGERH;Capitão Mor;2;7,000000000000000;30,112857000000002;6,370000000000000;90,400000000000006;32,927311000000003;-5,625411000000000;-40,000198000000005
498;CRN-01;2020;CE;COGERH;Carnaubal;2;5,000000000000000;3,248000000000000;1,990000000000000;4,410000000000000;0,894746000000000;-5,282240000000000;-40,669047999999997
499;CRO-02;2020;CE;COGERH;Carão;2;7,000000000000000;12,037143000000000;5,290000000000000;24,600000000000001;7,836268000000000;-4,817419000000000;-40,360210000000002
500;CRV-01;2020;CE;COGERH;Curral Velho;1;8,000000000000000;28,800000000000001;20,100000000000001;37,399999999999999;5,999762000000000;-5,084020000000000;-38,306148999999998
501;CTN-20;2020;CE;COGERH;Castanhão;2;8,000000000000000;15,138750000000000;2,940000000000000;36,700000000000003;13,404294000000000;-5,491689000000000;-38,454108999999995
502;CUP-01;2020;CE;COGERH;Cupim;2;8,000000000000000;47,856250000000003;7,110000000000000;162,000000000000000;56,724964999999997;-5,392754999999999;-40,299090999999997
503;CUR-04;2020;CE;COGERH;Rio Curu;1;3,000000000000000;9,853333000000001;8,660000000000000;11,500000000000000;1,473273000000000;-4,060798999999999;-39,454879999999996
504;CUR-05;2020;CE;COGERH;Rio Curu;1;5,000000000000000;1,866000000000000;1,070000000000000;2,650000000000000;0,733505000000000;-4,027341000000001;-39,428638000000007
505;CUR-06;2020;CE;COGERH;Rio Curu;1;5,000000000000000;9,529999999999999;1,980000000000000;27,199999999999999;10,370943000000000;-3,962960000000000;-39,438720999999994
506;CUR-07;2020;CE;COGERH;Rio Curu;1;5,000000000000000;8,820000000000000;1,140000000000000;31,199999999999999;12,590622000000000;-3,914429000000000;-39,358798999999998
507;CUR-09;2020;CE;COGERH;Rio Curu;1;4,000000000000000;4,980000000000000;3,700000000000000;6,790000000000000;1,437011000000000;-3,741189000000000;-39,355159999999998
508;DES-01;2020;CE;COGERH;Desterro;2;8,000000000000000;8,842499999999999;4,670000000000000;21,000000000000000;5,175157000000000;-4,060354999999999;-39,113892000000000
509;DI2-01;2020;CE;COGERH;Diamantino II;2;8,000000000000000;6,068750000000000;2,670000000000000;13,430000000000000;3,276429000000000;-3,154950000000000;-40,363972000000004
510;DIA-01;2020;CE;COGERH;Diamante;2;8,000000000000000;1,797500000000000;1,490000000000000;2,040000000000000;0,170692000000000;-3,597370000000000;-40,865317999999995
511;DOC-01;2020;CE;COGERH;Do Coronel;2;8,000000000000000;6,707500000000000;4,750000000000000;10,600000000000000;2,028650000000000;-6,704418000000000;-39,951908000000003
512;EDQ-01;2020;CE;COGERH;Edson Queiroz;2;8,000000000000000;15,712500000000000;12,000000000000000;20,500000000000000;2,790001000000000;-4,218098000000000;-40,064598000000004
513;EMA-01;2020;CE;COGERH;Ema;2;8,000000000000000;15,638750000000000;4,380000000000000;55,700000000000003;17,053249000000001;-5,778982000000000;-38,347499999999997
514;ESC-01;2020;CE;COGERH;Escuridão;2;8,000000000000000;24,125000000000000;7,600000000000000;44,200000000000003;14,053342000000001;-4,529520000000000;-39,378819000000000
515;FAC-01;2020;CE;COGERH;Facundo;2;8,000000000000000;12,526249999999999;5,500000000000000;26,500000000000000;6,624791000000000;-6,304322000000000;-40,676330999999998
516;FAS-01;2020;CE;COGERH;Farias de Sousa;2;8,000000000000000;7,147500000000000;3,050000000000000;28,800000000000001;8,796550999999999;-4,767911000000000;-40,583808999999995
517;FIG-01;2020;CE;COGERH;Figueiredo;2;8,000000000000000;4,030000000000000;2,220000000000000;6,000000000000000;1,396434000000000;-5,626478000000001;-38,266650999999996
518;FLC-01;2020;CE;COGERH;Flor do Campo;2;19,000000000000000;32,534737000000000;4,500000000000000;430,000000000000000;96,401195000000001;-5,574129999999999;-40,674332000000000
519;FOG-01;2020;CE;COGERH;Fogareiro;2;8,000000000000000;9,803749999999999;2,780000000000000;21,699999999999999;6,083661999999999;-5,163384000000000;-39,490971000000002
520;FOR-01;2020;CE;COGERH;Forquilha;2;8,000000000000000;5,148750000000000;3,180000000000000;8,220000000000001;1,878019000000000;-3,797762000000000;-40,253478999999999
521;FRI-01;2020;CE;COGERH;Frios;2;8,000000000000000;3,336250000000000;2,310000000000000;6,660000000000000;1,402599000000000;-3,691491000000000;-39,296619000000000
522;GAM-01;2020;CE;COGERH;Gameleira;2;8,000000000000000;11,199999999999999;3,770000000000000;23,699999999999999;7,764489000000000;-3,373075000000000;-39,490107999999999
523;GAN-01;2020;CE;COGERH;Gangorra;2;8,000000000000000;11,057499999999999;6,150000000000000;15,900000000000000;3,555361000000000;-3,170566000000000;-40,864792000000001
524;GAT-01;2020;CE;COGERH;Gerardo Atimbone;2;8,000000000000000;5,113750000000000;3,820000000000000;7,510000000000000;1,293036000000000;-3,834992000000000;-39,987431000000001
525;GAV-05;2020;CE;COGERH;Gavião;2;18,000000000000000;10,013332999999999;6,320000000000000;13,500000000000000;1,997784000000000;-3,906856000000000;-38,557011000000003
526;GNS-01;2020;CE;COGERH;General Sampaio;2;8,000000000000000;9,868750000000000;5,590000000000000;14,300000000000001;3,623260000000000;-4,064191000000000;-39,454540000000001
527;GRO-02;2020;CE;COGERH;Rio Groaíras;1;5,000000000000000;7,370000000000000;3,390000000000000;12,900000000000000;3,712088000000000;-4,214994000000000;-40,068878000000005
528;ITA-01;2020;CE;COGERH;Itaúna;2;8,000000000000000;4,036250000000000;2,050000000000000;11,400000000000000;3,122270000000000;-3,154271000000000;-41,167487999999999
529;ITP-01;2020;CE;COGERH;Itapebussu;2;14,000000000000000;6,840000000000000;2,970000000000000;24,500000000000000;5,316064000000000;-4,060283000000000;-38,901587999999997
530;ITP-01;2020;CE;COGERH;Itapebussu;2;14,000000000000000;6,840000000000000;2,970000000000000;24,500000000000000;5,316064000000000;-4,060283000000000;-38,901587999999997
531;JA2-01;2020;CE;COGERH;Jatobá II;2;8,000000000000000;2,851250000000000;1,900000000000000;5,390000000000000;1,232668000000000;-4,591784000000001;-40,744160000000001
532;JAG-01;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;6,048000000000000;1,450000000000000;17,699999999999999;6,679129000000000;-5,852592000000000;-38,633517999999995
533;JAG-02;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;3,836000000000000;0,940000000000000;7,040000000000000;2,910641000000000;-5,227576000000000;-38,198002000000002
534;JAG-08;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;9,824000000000000;5,580000000000000;16,000000000000000;4,214574000000000;-6,236113000000000;-38,918689999999998
535;JAG-09;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;6,792000000000000;2,590000000000000;10,199999999999999;2,810982000000000;-6,244202000000000;-38,906582000000000
536;JAG-10;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;11,108000000000001;5,390000000000000;19,000000000000000;5,154277000000000;-5,488939000000000;-38,445250999999999
537;JAG-11;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;1,202000000000000;0,910000000000000;1,470000000000000;0,221630000000000;-5,269348000000000;-38,279400000000003
538;JAG-12;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;1,274000000000000;0,610000000000000;1,900000000000000;0,489878000000000;-5,210784000000000;-38,128447999999999
539;JAG-21;2020;CE;COGERH;Rio Jaguaribe;1;3,000000000000000;14,446667000000000;5,800000000000000;31,600000000000001;14,855387000000000;-4,990225000000000;-37,920558999999997
540;JAI-02;2020;CE;COGERH;Rio Jaibaras;1;5,000000000000000;5,172000000000000;3,460000000000000;6,440000000000000;1,138495000000000;-3,778663000000000;-40,497501000000000
541;JAT-01;2020;CE;COGERH;Jatobá;2;4,000000000000000;13,150000000000000;9,800000000000001;19,800000000000001;4,523642000000000;-5,606139000000000;-39,237251000000001
542;JB2-01;2020;CE;COGERH;Jaburu II;2;8,000000000000000;8,621250000000000;4,400000000000000;12,500000000000000;3,550611000000000;-5,416170000000000;-40,474719999999998
543;JEN-01;2020;CE;COGERH;Jenipapeiro;2;8,000000000000000;11,449999999999999;1,190000000000000;61,899999999999999;20,490361000000000;-5,811716000000000;-39,247311000000003
544;JEP-01;2020;CE;COGERH;Jenipapo;2;8,000000000000000;2,862500000000000;1,510000000000000;9,760000000000000;2,796752000000000;-3,562375000000000;-40,442450999999998
545;JER-01;2020;CE;COGERH;Jerimum;2;6,000000000000000;13,006667000000000;5,890000000000000;31,199999999999999;9,506052000000000;-3,838132000000000;-39,691471000000000
546;JLU-01;2020;CE;COGERH;João Luís;2;8,000000000000000;6,330000000000000;3,900000000000000;8,760000000000000;1,551267000000000;-7,080322000000001;-40,177799000000000
547;JN2-01;2020;CE;COGERH;Jenipapeiro II;1;8,000000000000000;6,080000000000000;2,320000000000000;13,250000000000000;4,080644000000000;-6,673757000000000;-38,753441000000002
548;JOT-01;2020;CE;COGERH;Joaquim Távora;2;6,000000000000000;100,893332999999998;3,260000000000000;379,000000000000000;145,376002000000000;-5,950629999999999;-38,831969999999998
549;JUN-01;2020;CE;COGERH;Junco;1;6,000000000000000;13,338333000000000;2,170000000000000;50,649999999999999;18,571635000000001;-6,891601000000001;-39,217410999999998
550;LMC-01;2020;CE;COGERH;Lima Campos;2;8,000000000000000;29,609999999999999;12,850000000000000;47,350000000000001;14,179383999999999;-6,401700000000000;-38,957648999999996
551;MAB-01;2020;CE;COGERH;Manoel Balbino;2;8,000000000000000;3,538750000000000;1,440000000000000;9,990000000000000;2,900426000000000;-7,106388000000000;-39,329540000000001
552;MAC-01;2020;CE;COGERH;Macacos;1;8,000000000000000;14,603750000000000;6,500000000000000;31,649999999999999;7,885960000000001;-4,802400000000000;-38,710861000000001
553;MAL-02;2020;CE;COGERH;Malcozinhado;2;8,000000000000000;14,018750000000001;2,220000000000000;92,000000000000000;31,516137000000001;-4,107945000000000;-38,292679000000000
554;MAM-01;2020;CE;COGERH;Mamoeiro;2;8,000000000000000;2,348750000000000;1,100000000000000;5,990000000000000;1,538649000000000;-6,789166000000001;-40,065849000000000
555;MAR-01;2020;CE;COGERH;Maranguapinho;2;7,000000000000000;29,302857000000003;13,199999999999999;45,979999999999997;14,097478000000001;-3,879252000000000;-38,651519999999998
556;MBE-01;2020;CE;COGERH;Monte Belo;2;8,000000000000000;10,810000000000000;7,200000000000000;23,000000000000000;5,285627000000000;-7,152602000000000;-40,117668000000002
557;MIS-01;2020;CE;COGERH;Missi;1;8,000000000000000;9,133749999999999;2,320000000000000;18,449999999999999;5,238536000000000;-3,477844000000000;-39,859989000000006
558;MRT-01;2020;CE;COGERH;Martinópole;2;8,000000000000000;24,106250000000003;5,750000000000000;54,399999999999999;16,830848000000000;-3,239127000000000;-40,615051000000001
559;MUN-08;2020;CE;COGERH;Mundaú;2;8,000000000000000;5,326250000000000;2,200000000000000;12,050000000000001;3,707444000000000;-3,634211000000000;-39,518169000000000
