OBJECTID;cdestacao;ano;sguf;entidade;corpodagua;ambiente;nup;medp;minp;maxp;devp;latitude;longitude
346;RCNJOA400;2020;BA;INGÁ;Rio Joanes;1;7,000000000000000;0,027143000000000;0,020000000000000;0,040000000000000;0,007559000000000;-12,718833000000000;-38,354306000000001
347;RCNJOA600;2020;BA;INGÁ;Rio Joanes;1;7,000000000000000;0,531429000000000;0,060000000000000;2,250000000000000;0,779774000000000;-12,839556000000000;-38,313028000000003
348;RCNJOA900;2020;BA;INGÁ;Rio Joanes;1;7,000000000000000;0,920000000000000;0,150000000000000;1,740000000000000;0,617738000000000;-12,862278000000000;-38,290556000000002
349;RCNLAM500;2020;BA;INGÁ;Rio Lamarão;2;6,000000000000000;0,021667000000000;0,020000000000000;0,030000000000000;0,004082000000000;-12,604920000000000;-38,391459999999995
350;RCNMAS500;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,308332999999999;-37,848056000000000
351;RCNMRQ100;2020;BA;INGÁ;Rio Muriqueira;2;6,000000000000000;0,675000000000000;0,190000000000000;2,580000000000000;0,938653000000000;-12,777528000000000;-38,351693999999995
352;RCNPOJ200;2020;BA;INGÁ;Rio Pojuca;1;6,000000000000000;1,106667000000000;0,540000000000000;2,110000000000000;0,664159000000000;-12,329990000000000;-38,790179999999999
353;RCNPOJ300;2020;BA;INGÁ;Rio Pojuca;1;7,000000000000000;0,822857000000000;0,250000000000000;3,040000000000000;0,995066000000000;-12,406139000000000;-38,615582999999994
354;RCNPOJ400;2020;BA;INGÁ;Rio Pojuca;1;7,000000000000000;0,287143000000000;0,090000000000000;0,590000000000000;0,201719000000000;-12,422499999999999;-38,317444000000002
355;RCNPOJ600;2020;BA;INGÁ;Rio Pojuca;1;7,000000000000000;0,304286000000000;0,130000000000000;0,640000000000000;0,194324000000000;-12,376111000000000;-38,133056000000003
356;RCNPOJ750;2020;BA;INEMA;Verde;1;7,000000000000000;0,278571000000000;0,030000000000000;0,570000000000000;0,209159000000000;-12,513332999999999;-38,067222000000001
357;RCNPOJ800;2020;BA;INGÁ;Rio Pojuca;1;7,000000000000000;0,132857000000000;0,030000000000000;0,280000000000000;0,082404000000000;-12,570167000000000;-38,041611000000003
358;RCNPTN100;2020;BA;INGÁ;Rio Pitinga;1;7,000000000000000;0,115714000000000;0,030000000000000;0,410000000000000;0,131511000000000;-12,575861000000000;-38,717472000000001
359;RCNQIG850;2020;BA;INEMA;Verde;1;7,000000000000000;0,025714000000000;0,020000000000000;0,050000000000000;0,011339000000000;-12,324330000000002;-38,161010000000005
360;RCNRPD150;2020;BA;INEMA;das Pedras;1;2,000000000000000;2,065000000000000;1,940000000000000;2,190000000000000;0,176777000000000;-12,812230000000001;-38,386220000000002
361;RCNSAP300;2020;BA;INGÁ;Rio Sauípe;1;6,000000000000000;0,030000000000000;0,020000000000000;0,070000000000000;0,020000000000000;-12,257778000000000;-38,033056000000002
362;RCNSAP900;2020;BA;INGÁ;Rio Sauípe;1;7,000000000000000;0,068571000000000;0,020000000000000;0,340000000000000;0,119921000000000;-12,382500000000000;-37,912416999999998
363;RCNSAP925;2020;BA;INGÁ;Rio Sauípe;1;7,000000000000000;0,081429000000000;0,020000000000000;0,330000000000000;0,113347000000000;-12,383333000000000;-37,912582999999998
364;RCNSAU800;2020;BA;INEMA;Sauípe;1;2,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,014444000000001;-38,238056000000000
365;RCNSUB140;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;3,541429000000000;2,460000000000000;4,740000000000000;0,930384000000000;-12,366056000000000;-38,867750000000001
366;RCNSUB160;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;1,418571000000000;0,170000000000000;4,030000000000000;1,277999000000000;-12,432221999999999;-38,800556000000000
367;RCNSUB300;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;0,355714000000000;0,040000000000000;1,300000000000000;0,430885000000000;-12,516388999999998;-38,740499999999997
368;RCNSUB550;2020;BA;INGÁ;Rio Subaé;1;7,000000000000000;0,297143000000000;0,040000000000000;0,940000000000000;0,300428000000000;-12,539417000000000;-38,727111000000001
369;RCNSUM200;2020;BA;INEMA;Subaúma;1;3,000000000000000;0,026667000000000;0,020000000000000;0,040000000000000;0,011547000000000;-11,960278000000001;-38,372778000000004
370;RCNSUM600;2020;BA;INGÁ;Rio Subaúma;1;6,000000000000000;0,023333000000000;0,020000000000000;0,040000000000000;0,008165000000000;-11,950694000000000;-38,092333000000004
371;RCNSUM800;2020;BA;INGÁ;Rio Subaúma;1;7,000000000000000;0,032857000000000;0,020000000000000;0,070000000000000;0,017995000000000;-12,201638999999998;-37,949610999999997
372;RCNSUM900;2020;BA;INGÁ;Rio Subaúma;1;7,000000000000000;0,021429000000000;0,020000000000000;0,030000000000000;0,003780000000000;-12,202388999999998;-37,874861000000003
373;RCNTRP400;2020;BA;INGÁ;Rio Traripe;1;7,000000000000000;0,492857000000000;0,060000000000000;2,900000000000000;1,062273000000000;-12,551909999999999;-38,679549999999999
374;RCSACR700;2020;BA;INEMA;Acaraí;1;7,000000000000000;0,025714000000000;0,020000000000000;0,060000000000000;0,015119000000000;-13,972000000000000;-39,137139999999995
375;RCSALM300;2020;BA;INGÁ;Rio Almada;1;7,000000000000000;0,084286000000000;0,020000000000000;0,200000000000000;0,061606000000000;-13,686722000000000;-39,478193999999995
376;RCSALM950;2020;BA;INEMA;das Almas;1;7,000000000000000;0,032857000000000;0,020000000000000;0,060000000000000;0,017043000000000;-13,599000000000000;-39,111939999999997
377;RCSBAI300;2020;BA;INEMA;Baiano II;1;7,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-14,148806000000000;-39,094582999999993
378;RCSCMG700;2020;BA;INEMA;Camurugi;1;7,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,529999999999999;-39,111630000000005
379;RCSCTT700;2020;BA;INEMA;Fonte Catita;1;7,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-12,996944000000001;-38,657778000000000
380;RCSDON100;2020;BA;INGÁ;Rio da Dona;1;7,000000000000000;0,022857000000000;0,020000000000000;0,040000000000000;0,007559000000000;-13,058332999999999;-39,280278000000003
381;RCSDON800;2020;BA;INGÁ;Rio da Dona;1;7,000000000000000;0,021429000000000;0,020000000000000;0,030000000000000;0,003780000000000;-13,126222000000000;-39,003500000000003
382;RCSETV800;2020;BA;INEMA;da Estiva;1;7,000000000000000;0,037143000000000;0,020000000000000;0,140000000000000;0,045356000000000;-13,092499999999999;-38,755000000000003
383;RCSIGP950;2020;BA;INEMA;Igrapiúna;1;7,000000000000000;0,045714000000000;0,020000000000000;0,100000000000000;0,026992000000000;-13,821999999999999;-39,142139999999998
384;RCSJGP200;2020;BA;INGÁ;Rio Jaguaripe;1;7,000000000000000;0,280000000000000;0,090000000000000;0,410000000000000;0,118040000000000;-13,005028000000001;-39,107693999999995
385;RCSJGP300;2020;BA;INGÁ;Rio Jaguaripe;1;7,000000000000000;0,160000000000000;0,120000000000000;0,240000000000000;0,043589000000000;-13,033111000000000;-39,017499999999998
386;RCSJGP320;2020;BA;INEMA;Jequitinhonha;2;7,000000000000000;0,211429000000000;0,100000000000000;0,380000000000000;0,093529000000000;-13,034167000000000;-39,003333000000005
387;RCSJQM400;2020;BA;INEMA;Jequiriça Mirim;1;6,000000000000000;0,028333000000000;0,020000000000000;0,060000000000000;0,016021000000000;-13,052680000000001;-39,604639999999996
388;RCSJQR200;2020;BA;INEMA;Jequiriçá;1;2,000000000000000;0,035000000000000;0,020000000000000;0,050000000000000;0,021213000000000;-13,284250000000000;-39,827110000000005
389;RCSJQR400;2020;BA;INGÁ;Rio Jequiriçá;1;6,000000000000000;0,038333000000000;0,020000000000000;0,060000000000000;0,018348000000000;-13,173611000000001;-39,039166999999999
390;RCSJQR500;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;0,037143000000000;0,020000000000000;0,050000000000000;0,011127000000000;-13,184250000000000;-39,423639000000001
391;RCSJQR600;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;0,042857000000000;0,020000000000000;0,070000000000000;0,016036000000000;-13,173806000000001;-39,318333000000003
392;RCSJQR800;2020;BA;INGÁ;Rio Jequiriçá;1;7,000000000000000;0,024286000000000;0,020000000000000;0,040000000000000;0,007868000000000;-13,241667000000000;-39,039166999999999
393;RCSMAR900;2020;BA;INEMA;Mariana;2;7,000000000000000;0,022857000000000;0,020000000000000;0,030000000000000;0,004880000000000;-13,784000000000001;-39,172310000000003
394;RCSPRT100;2020;BA;INGÁ;Rio Preto;1;6,000000000000000;0,085000000000000;0,020000000000000;0,360000000000000;0,136198000000000;-13,557660000000000;-39,863520000000001
395;RCSPRT400;2020;BA;INGÁ;Rio Preto;1;7,000000000000000;0,032857000000000;0,020000000000000;0,060000000000000;0,013801000000000;-13,606583000000001;-39,491222000000000
396;RCSSRP600;2020;BA;INEMA;Sarapuí;1;7,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-13,436999999999999;-39,101140000000001
397;RCSUNA300;2020;BA;INGÁ;Rio Una;1;7,000000000000000;0,024286000000000;0,020000000000000;0,040000000000000;0,007868000000000;-13,365221999999999;-39,080249999999999
398;RDCRDC800;2020;BA;INEMA;Barragem Pedra do Cavalo / Rio Jacuipe;2;5,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-18,279000000000000;-39,707944000000005
399;REAFBC300;2020;BA;INEMA;Riacho Fonte Branca;1;7,000000000000000;0,028571000000000;0,020000000000000;0,050000000000000;0,014639000000000;-11,478999999999999;-37,941800000000001
400;REAMAR800;2020;BA;INEMA;Marcanaí;1;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,653611000000001;-37,546111000000003
401;REAREA300;2020;BA;INGÁ;Real;1;4,000000000000000;2,277500000000000;0,810000000000000;4,170000000000000;1,418529000000000;-11,192694000000001;-38,003722000000003
402;REAREA500;2020;BA;INGÁ;Real;1;7,000000000000000;0,042857000000000;0,020000000000000;0,090000000000000;0,028115000000000;-11,563833000000001;-37,567528000000003
403;SALSAL200;2020;BA;INGÁ;Rio Salitre;1;6,000000000000000;0,183333000000000;0,050000000000000;0,660000000000000;0,242707000000000;-10,976417000000000;-41,087139000000001
404;SALSAL450;2020;BA;INEMA;Salitre;1;4,000000000000000;0,027500000000000;0,020000000000000;0,040000000000000;0,009574000000000;-10,010278000000000;-40,695278000000002
405;SALSAL600;2020;BA;INGÁ;Rio Salitre;1;6,000000000000000;0,050000000000000;0,020000000000000;0,130000000000000;0,040988000000000;-9,561980000000000;-40,653679999999994
406;SOBBVC001;2020;BA;INEMA;Vereda do Calumbi;1;6,000000000000000;0,051667000000000;0,020000000000000;0,100000000000000;0,035449000000000;-9,644000000000000;-43,055279999999996
407;SOBLCA001;2020;BA;INEMA;Riacho Tanque Real;1;5,000000000000000;0,102000000000000;0,020000000000000;0,340000000000000;0,134981000000000;-9,513000000000000;-43,010219999999997
408;SOBRSF630;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,055000000000000;0,020000000000000;0,140000000000000;0,043704000000000;-10,071000000000000;-42,429440000000000
409;SOBRSF640;2020;BA;INEMA;São Francisco;1;6,000000000000000;0,026667000000000;0,020000000000000;0,050000000000000;0,012111000000000;-9,179000000000000;-40,995830000000005
410;SOBRSF650;2020;BA;INGÁ;Rio São Francisco;1;6,000000000000000;0,023333000000000;0,020000000000000;0,040000000000000;0,008165000000000;-9,427472000000000;-40,819222000000003
411;SOBSOB500;2020;BA;INEMA;Lago Sobradinho;2;6,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-9,453306000000001;-40,843806000000001
412;SOBTQR001;2020;BA;INEMA;Vereda da Quixabá;1;5,000000000000000;0,110000000000000;0,020000000000000;0,250000000000000;0,086891000000000;-9,561000000000000;-42,030830000000002
413;TARBMI001;2020;BA;INEMA;Barragem Rio Minuim (Batoque);2;4,000000000000000;0,200000000000000;0,060000000000000;0,400000000000000;0,145144000000000;-9,762000000000000;-38,036389999999997
414;VGDVPQ200;2020;BA;INEMA;Verde Pequeno;1;2,000000000000000;0,110000000000000;0,090000000000000;0,130000000000000;0,028284000000000;-14,845969999999999;-42,758890000000001
415;VJRBCR400;2020;BA;INEMA;Barragem mirorós;2;6,000000000000000;0,248333000000000;0,080000000000000;0,600000000000000;0,209037000000000;-11,686999999999999;-41,464720000000000
416;VJRJRE800;2020;BA;INGÁ;Rio Jacaré;1;4,000000000000000;0,040000000000000;0,020000000000000;0,090000000000000;0,033665000000000;-10,904306000000000;-41,568221999999999
417;VJRMIR003;2020;BA;INEMA;Riacho do Brejinho;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,458000000000000;-42,348330000000004
418;VJRVRD500;2020;BA;INGÁ;Rio Verde;1;4,000000000000000;0,020000000000000;0,020000000000000;0,020000000000000;0,000000000000000;-11,126306000000001;-42,363139000000004
419;VJRVRD600;2020;BA;INGÁ;Rio Verde;1;5,000000000000000;0,034000000000000;0,020000000000000;0,050000000000000;0,013416000000000;-11,044722000000000;-42,344555999999997
420;VJRVRD650;2020;BA;INGÁ;Rio Verde;1;2,000000000000000;0,105000000000000;0,040000000000000;0,170000000000000;0,091924000000000;-10,984778000000000;-42,343444000000005
421;VZBAAD001;2020;BA;INEMA;Açude de Adustina;2;5,000000000000000;0,040000000000000;0,020000000000000;0,070000000000000;0,018708000000000;-10,570000000000000;-38,076110999999997
422;VZBBGP001;2020;BA;INEMA;Vaza-Barris;1;5,000000000000000;0,046000000000000;0,020000000000000;0,100000000000000;0,034351000000000;-10,275000000000000;-38,054779999999994
423;VZBVZB150;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;0,030000000000000;0,020000000000000;0,050000000000000;0,012247000000000;-9,882138999999999;-39,037889000000000
424;VZBVZB400;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;0,064000000000000;0,030000000000000;0,110000000000000;0,032094000000000;-10,093861000000000;-38,360999999999997
425;VZBVZB700;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;0,036000000000000;0,020000000000000;0,080000000000000;0,026077000000000;-10,451111000000001;-37,918750000000003
426;VZBVZB900;2020;BA;INGÁ;Vaza-Barris;1;5,000000000000000;0,034000000000000;0,020000000000000;0,080000000000000;0,026077000000000;-10,587500000000000;-37,869999999999997
427;ACA-04;2020;CE;COGERH;Rio Acaraú;1;5,000000000000000;0,229400000000000;0,176000000000000;0,295000000000000;0,049541000000000;-3,257485000000000;-40,138828000000004
428;ACA-06;2020;CE;COGERH;Rio Acaraú;1;4,000000000000000;0,245750000000000;0,221000000000000;0,257000000000000;0,016681000000000;-3,476352000000000;-40,226027999999999
429;ACA-09;2020;CE;COGERH;Rio Acaraú;1;22,000000000000000;0,059500000000000;0,014000000000000;0,296000000000000;0,059493000000000;-4,161108000000000;-40,440472000000000
430;ACA-09;2020;CE;COGERH;Rio Acaraú;1;22,000000000000000;0,059500000000000;0,014000000000000;0,296000000000000;0,059493000000000;-4,161108000000000;-40,440472000000000
431;ACA-12;2020;CE;COGERH;Rio Acaraú;1;5,000000000000000;0,247600000000000;0,166000000000000;0,380000000000000;0,081193000000000;-3,123365000000000;-40,132041999999998
432;ACA-14;2020;CE;COGERH;Rio Acaraú;1;2,000000000000000;0,272000000000000;0,252000000000000;0,292000000000000;0,028284000000000;-3,054279000000000;-40,132041999999998
433;ACM-06;2020;CE;COGERH;Acaraú Mirim;2;8,000000000000000;0,044375000000000;0,015000000000000;0,090000000000000;0,021915000000000;-3,506145000000000;-40,280762000000003
434;ADB-01;2020;CE;COGERH;Adauto Bezerra;2;5,000000000000000;0,093000000000000;0,028000000000000;0,265000000000000;0,098362000000000;-6,037675000000000;-38,448119999999996
435;AMA-01;2020;CE;COGERH;Amanary;2;8,000000000000000;0,113000000000000;0,058000000000000;0,220000000000000;0,058982000000000;-4,013770000000000;-38,883080000000000
436;ANG-01;2020;CE;COGERH;Angicos;2;8,000000000000000;0,036625000000000;0,022000000000000;0,053000000000000;0,011963000000000;-3,636573000000000;-40,822158999999999
437;ARA-01;2020;CE;COGERH;Araras;2;8,000000000000000;0,062125000000000;0,027000000000000;0,146000000000000;0,038937000000000;-4,211457000000000;-40,452850000000005
438;ARC-10;2020;CE;COGERH;Aracoiaba;2;18,000000000000000;0,067167000000000;0,036000000000000;0,148000000000000;0,025089000000000;-4,402394000000000;-38,699058999999998
439;ARN-02;2020;CE;COGERH;Arneiroz II;2;8,000000000000000;0,141500000000000;0,060000000000000;0,196000000000000;0,050619000000000;-6,264640000000000;-40,227748999999996
440;ARR-02;2020;CE;COGERH;Arrebita;2;7,000000000000000;0,063143000000000;0,022000000000000;0,114000000000000;0,035821000000000;-3,848102000000000;-40,270302000000001
441;ATA-01;2020;CE;COGERH;Atalho;2;8,000000000000000;0,039000000000000;0,019000000000000;0,060000000000000;0,011856000000000;-7,643218000000000;-38,893970000000003
442;AYS-01;2020;CE;COGERH;Ayres de Sousa;2;8,000000000000000;0,055375000000000;0,037000000000000;0,076000000000000;0,013917000000000;-3,780373000000000;-40,500019000000002
443;BAN-01;2020;CE;COGERH;Banabuiú;2;8,000000000000000;0,112500000000000;0,041000000000000;0,250000000000000;0,069187000000000;-5,330636000000000;-38,925758000000002
444;BAT-01;2020;CE;COGERH;Batente;2;8,000000000000000;0,058375000000000;0,035000000000000;0,123000000000000;0,027712000000000;-4,651335000000000;-38,492049999999999
445;BAV-01;2020;CE;COGERH;Barra Velha;2;6,000000000000000;0,330500000000000;0,128000000000000;0,602000000000000;0,190222000000000;-5,321126000000000;-40,323470999999998
446;BBA-01;2020;CE;COGERH;Barragem do Batalhão;2;6,000000000000000;0,086500000000000;0,035000000000000;0,214000000000000;0,066576000000000;-5,195828000000001;-40,657539000000000
447;BEN-01;2020;CE;COGERH;Benguê;2;8,000000000000000;0,074625000000000;0,029000000000000;0,171000000000000;0,043690000000000;-6,596319000000000;-40,140830999999999
448;BON-01;2020;CE;COGERH;Bonito;2;7,000000000000000;0,066857000000000;0,038000000000000;0,112000000000000;0,031238000000000;-4,337687000000000;-40,629822000000004
449;CAC-01;2020;CE;COGERH;Cachoeira;2;4,000000000000000;0,023000000000000;0,020000000000000;0,027000000000000;0,003559000000000;-6,991521000000001;-39,018490000000000
450;CAL-01;2020;CE;COGERH;Caldeirões;2;8,000000000000000;0,118375000000000;0,053000000000000;0,246000000000000;0,063130000000000;-6,531485999999999;-39,919651000000002
451;CAN-01;2020;CE;COGERH;Rio Canindé;1;3,000000000000000;0,154667000000000;0,072000000000000;0,257000000000000;0,094055000000000;-3,799961000000000;-39,263538000000004
452;CAN-02;2020;CE;COGERH;Canoas;2;11,000000000000000;0,105000000000000;0,022000000000000;0,277000000000000;0,078165000000000;-6,946808000000000;-39,939239999999998
453;CAS-11;2020;CE;COGERH;Castro;2;3,000000000000000;0,102000000000000;0,044000000000000;0,202000000000000;0,086971000000000;-4,566441999999999;-38,932380999999999
454;CAT-02;2020;CE;COGERH;Catucinzenta;2;8,000000000000000;0,071500000000000;0,040000000000000;0,125000000000000;0,028289000000000;-4,023595000000000;-38,439510000000006
455;CAU-01;2020;CE;COGERH;Cauhipe;2;7,000000000000000;0,055571000000000;0,033000000000000;0,099000000000000;0,021454000000000;-3,742681000000000;-38,865859999999998
456;CAX-01;2020;CE;COGERH;Caxitoré;2;8,000000000000000;0,052500000000000;0,016000000000000;0,090000000000000;0,025989000000000;-3,745142000000000;-39,357170000000004
457;CED-01;2020;CE;COGERH;Cedro;2;6,000000000000000;0,379000000000000;0,199000000000000;0,635000000000000;0,164996000000000;-4,976473000000000;-39,064510000000006
458;CIP-10;2020;CE;COGERH;Cipoada;2;8,000000000000000;0,046875000000000;0,034000000000000;0,060000000000000;0,008442000000000;-5,264137000000000;-38,648460000000000
459;CMN-01;2020;CE;COGERH;Carmina;2;8,000000000000000;0,129000000000000;0,055000000000000;0,344000000000000;0,095205000000000;-4,666316999999999;-40,201019000000002
460;CNF-05;2020;CE;COGERH;Canafístula;2;8,000000000000000;0,086625000000000;0,045000000000000;0,122000000000000;0,023046000000000;-5,870053000000000;-38,320819999999998
461;COL-01;2020;CE;COGERH;Colina;2;8,000000000000000;0,066750000000000;0,044000000000000;0,091000000000000;0,015728000000000;-5,839500000000000;-40,715302000000001
462;COM-01;2020;CE;COGERH;Capitão Mor;2;7,000000000000000;0,232286000000000;0,066000000000000;0,469000000000000;0,167025000000000;-5,625411000000000;-40,000198000000005
463;CRN-01;2020;CE;COGERH;Carnaubal;2;5,000000000000000;0,111600000000000;0,033000000000000;0,334000000000000;0,126235000000000;-5,282240000000000;-40,669047999999997
464;CRO-02;2020;CE;COGERH;Carão;2;7,000000000000000;0,914571000000000;0,596000000000000;1,306000000000000;0,290856000000000;-4,817419000000000;-40,360210000000002
465;CRV-01;2020;CE;COGERH;Curral Velho;1;8,000000000000000;0,164625000000000;0,106000000000000;0,221000000000000;0,038899000000000;-5,084020000000000;-38,306148999999998
466;CTN-20;2020;CE;COGERH;Castanhão;2;10,000000000000000;0,133400000000000;0,057000000000000;0,225000000000000;0,067811000000000;-5,491689000000000;-38,454108999999995
467;CUP-01;2020;CE;COGERH;Cupim;2;8,000000000000000;0,231000000000000;0,071000000000000;0,559000000000000;0,199851000000000;-5,392754999999999;-40,299090999999997
468;CUR-04;2020;CE;COGERH;Rio Curu;1;3,000000000000000;0,089333000000000;0,076000000000000;0,106000000000000;0,015275000000000;-4,060798999999999;-39,454879999999996
469;CUR-05;2020;CE;COGERH;Rio Curu;1;5,000000000000000;0,191600000000000;0,069000000000000;0,306000000000000;0,111791000000000;-4,027341000000001;-39,428638000000007
470;CUR-06;2020;CE;COGERH;Rio Curu;1;5,000000000000000;0,067400000000000;0,042000000000000;0,110000000000000;0,025589000000000;-3,962960000000000;-39,438720999999994
471;CUR-07;2020;CE;COGERH;Rio Curu;1;5,000000000000000;0,088800000000000;0,053000000000000;0,140000000000000;0,035640000000000;-3,914429000000000;-39,358798999999998
472;CUR-09;2020;CE;COGERH;Rio Curu;1;4,000000000000000;0,057750000000000;0,040000000000000;0,072000000000000;0,014245000000000;-3,741189000000000;-39,355159999999998
473;DES-01;2020;CE;COGERH;Desterro;2;8,000000000000000;0,098125000000000;0,059000000000000;0,152000000000000;0,030092000000000;-4,060354999999999;-39,113892000000000
474;DI2-01;2020;CE;COGERH;Diamantino II;2;8,000000000000000;0,030375000000000;0,020000000000000;0,045000000000000;0,009501000000000;-3,154950000000000;-40,363972000000004
475;DIA-01;2020;CE;COGERH;Diamante;2;8,000000000000000;0,026250000000000;0,014000000000000;0,053000000000000;0,012349000000000;-3,597370000000000;-40,865317999999995
476;DOC-01;2020;CE;COGERH;Do Coronel;2;8,000000000000000;0,058250000000000;0,044000000000000;0,073000000000000;0,011029000000000;-6,704418000000000;-39,951908000000003
477;EDQ-01;2020;CE;COGERH;Edson Queiroz;2;8,000000000000000;0,077375000000000;0,055000000000000;0,099000000000000;0,017179000000000;-4,218098000000000;-40,064598000000004
478;EMA-01;2020;CE;COGERH;Ema;2;8,000000000000000;0,158375000000000;0,069000000000000;0,347000000000000;0,096347000000000;-5,778982000000000;-38,347499999999997
479;ESC-01;2020;CE;COGERH;Escuridão;2;8,000000000000000;0,109250000000000;0,066000000000000;0,142000000000000;0,023162000000000;-4,529520000000000;-39,378819000000000
480;FAC-01;2020;CE;COGERH;Facundo;2;8,000000000000000;0,044750000000000;0,030000000000000;0,069000000000000;0,013199000000000;-6,304322000000000;-40,676330999999998
481;FAS-01;2020;CE;COGERH;Farias de Sousa;2;8,000000000000000;0,102625000000000;0,033000000000000;0,322000000000000;0,093071000000000;-4,767911000000000;-40,583808999999995
482;FIG-01;2020;CE;COGERH;Figueiredo;2;8,000000000000000;0,050625000000000;0,036000000000000;0,063000000000000;0,010419000000000;-5,626478000000001;-38,266650999999996
483;FLC-01;2020;CE;COGERH;Flor do Campo;2;7,000000000000000;0,208000000000000;0,044000000000000;0,826000000000000;0,277788000000000;-5,574129999999999;-40,674332000000000
484;FOG-01;2020;CE;COGERH;Fogareiro;2;8,000000000000000;0,122375000000000;0,049000000000000;0,288000000000000;0,074481000000000;-5,163384000000000;-39,490971000000002
485;FOR-01;2020;CE;COGERH;Forquilha;2;8,000000000000000;0,055625000000000;0,031000000000000;0,072000000000000;0,015222000000000;-3,797762000000000;-40,253478999999999
486;FRI-01;2020;CE;COGERH;Frios;2;8,000000000000000;0,073500000000000;0,031000000000000;0,203000000000000;0,058610000000000;-3,691491000000000;-39,296619000000000
487;GAM-01;2020;CE;COGERH;Gameleira;2;8,000000000000000;0,057625000000000;0,030000000000000;0,135000000000000;0,032920000000000;-3,373075000000000;-39,490107999999999
488;GAN-01;2020;CE;COGERH;Gangorra;2;8,000000000000000;0,035250000000000;0,012000000000000;0,057000000000000;0,014038000000000;-3,170566000000000;-40,864792000000001
489;GAT-01;2020;CE;COGERH;Gerardo Atimbone;2;8,000000000000000;0,083750000000000;0,038000000000000;0,184000000000000;0,049606000000000;-3,834992000000000;-39,987431000000001
490;GAV-05;2020;CE;COGERH;Gavião;2;18,000000000000000;0,065722000000000;0,042000000000000;0,097000000000000;0,014660000000000;-3,906856000000000;-38,557011000000003
491;GNS-01;2020;CE;COGERH;General Sampaio;2;8,000000000000000;0,077500000000000;0,024000000000000;0,100000000000000;0,024313000000000;-4,064191000000000;-39,454540000000001
492;GRO-02;2020;CE;COGERH;Rio Groaíras;1;5,000000000000000;0,150000000000000;0,104000000000000;0,245000000000000;0,055191000000000;-4,214994000000000;-40,068878000000005
493;ITA-01;2020;CE;COGERH;Itaúna;2;8,000000000000000;0,023125000000000;0,014000000000000;0,035000000000000;0,007624000000000;-3,154271000000000;-41,167487999999999
494;ITP-01;2020;CE;COGERH;Itapebussu;2;15,000000000000000;0,089333000000000;0,030000000000000;0,230000000000000;0,065173000000000;-4,060283000000000;-38,901587999999997
495;ITP-01;2020;CE;COGERH;Itapebussu;2;15,000000000000000;0,089333000000000;0,030000000000000;0,230000000000000;0,065173000000000;-4,060283000000000;-38,901587999999997
496;JA2-01;2020;CE;COGERH;Jatobá II;2;8,000000000000000;0,040250000000000;0,030000000000000;0,059000000000000;0,009603000000000;-4,591784000000001;-40,744160000000001
497;JAG-01;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,305800000000000;0,143000000000000;0,475000000000000;0,139295000000000;-5,852592000000000;-38,633517999999995
498;JAG-02;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,067600000000000;0,041000000000000;0,092000000000000;0,022412000000000;-5,227576000000000;-38,198002000000002
499;JAG-08;2020;CE;COGERH;Rio Jaguaribe;1;4,000000000000000;0,152250000000000;0,101000000000000;0,219000000000000;0,049203000000000;-6,236113000000000;-38,918689999999998
500;JAG-09;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,128200000000000;0,090000000000000;0,160000000000000;0,029853000000000;-6,244202000000000;-38,906582000000000
501;JAG-10;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,156800000000000;0,014000000000000;0,267000000000000;0,099387000000000;-5,488939000000000;-38,445250999999999
502;JAG-11;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,072200000000000;0,040000000000000;0,107000000000000;0,025646000000000;-5,269348000000000;-38,279400000000003
503;JAG-12;2020;CE;COGERH;Rio Jaguaribe;1;5,000000000000000;0,051600000000000;0,042000000000000;0,075000000000000;0,013502000000000;-5,210784000000000;-38,128447999999999
